cash_player_name,cash_position,cash_team,cash_salary,cash_final_projection,cash_estimated_ownership_pct,cash_roster_role,pivot_rank,pivot_player_name,pivot_team,pivot_salary,pivot_final_projection,pivot_estimated_ownership_pct,pivot_roster_role,salary_diff,salary_diff_pct,projection_diff,projection_diff_pct,ownership_edge_pts,outprojects_cash_player,leverage_score,lineup_salary_after_swap,site_salary_cap
Jahmyr Gibbs,RB,DET,9100,20.123523292882627,24.80183263665116,,1,Bijan Robinson,ATL,8800,13.132854633632896,3.1310392136798524,,-300,-0.5,-6.990668659249732,-34.73879080470079,21.670793422971308,False,14.142621830046448,59700,60000
Jahmyr Gibbs,RB,DET,9100,20.123523292882627,24.80183263665116,,2,Omarion Hampton,LAC,7300,12.462349901505682,6.900080499167234,,-1800,-3.0,-7.661173391376945,-38.07073582431055,17.901752137483925,False,11.086423373299551,58200,60000
Jahmyr Gibbs,RB,DET,9100,20.123523292882627,24.80183263665116,,3,Jonathan Taylor,IND,8600,15.205749776526249,11.687106791441828,,-500,-0.8333333333333334,-4.9177735163563785,-24.4379348724471,13.114725845209332,False,9.909757684457087,59500,60000
Jared Goff,QB,DET,7800,17.127755013949862,15.039123758324626,,1,Justin Herbert,LAC,7600,15.98189126232906,5.035463435653337,,-200,-0.33333333333333337,-1.1458637516208015,-6.690098910730226,10.003660322671289,False,9.334405552391106,59800,60000
Jared Goff,QB,DET,7800,17.127755013949862,15.039123758324626,,2,Bryce Young,CAR,6800,13.289607964481595,3.998219218253253,,-1000,-1.6666666666666667,-3.838147049468267,-22.40893243943676,11.040904540071374,False,8.566755700984073,59000,60000
Jared Goff,QB,DET,7800,17.127755013949862,15.039123758324626,,3,Aaron Rodgers,PIT,7100,12.488029143574725,3.5251604091236635,,-700,-1.1666666666666667,-4.639725870375138,-27.08893177533348,11.513963349200964,False,8.394953672899012,59300,60000
Kenny Gainwell,RB,TB,5500,11.287806131617517,10.186336691318242,,1,Chris Rodriguez Jr.,JAX,5300,7.1546216087114205,1.0426776385259031,,-200,-0.33333333333333337,-4.133184522906096,-36.616367031046984,9.143659052792339,False,5.795583293954342,59800,60000
Kenny Gainwell,RB,TB,5500,11.287806131617517,10.186336691318242,,2,Tank Bigsby,PHI,4600,7.214750372003388,3.967199894577159,,-900,-1.5,-4.073055759614129,-36.08367925637353,6.2191367967410836,False,3.9750434224899283,59100,60000
Jonathan Taylor,RB,IND,8600,15.205749776526249,11.687106791441828,,1,Tony Pollard,TEN,6000,9.8233844226479,2.4661742824129607,,-2600,-4.333333333333334,-5.382365353878349,-35.396908623258625,9.220932509028867,False,5.95700745459557,57400,60000
Jonathan Taylor,RB,IND,8600,15.205749776526249,11.687106791441828,,2,Ashton Jeanty,LV,7000,11.241875168196978,3.806119760099457,,-1600,-2.666666666666667,-3.96387460832927,-26.06826145757356,7.880987031342371,False,5.826550726574577,58400,60000
Jonathan Taylor,RB,IND,8600,15.205749776526249,11.687106791441828,,3,Saquon Barkley,PHI,8100,10.991752898359229,3.813477950277527,,-500,-0.8333333333333334,-4.21399687816702,-27.713180475140682,7.873628841164301,False,5.691595870469711,59500,60000
Amon-Ra St. Brown,WR,DET,8600,15.980866124188813,21.33798276049489,,1,Justin Jefferson,MIN,8100,9.776922853451776,10.31231463175521,,-500,-0.8333333333333334,-6.203943270737037,-38.821070288215985,11.025668128739678,False,6.745385754736219,59500,60000
