player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0034857,Josh Allen,QB,BUF,9000,1529,23.838,23.838,1.1342678324321378,1.3368983957219251,36.14797176989821,JAX,31.25,48.0,19.11698968159094,statline_mc,15.3972066904642,60.362659519284655,37.01775,401.0229972779917,3.1035,8.48475,62.0380187877855,0.56,0.0,0.0,0.0,0.0,94.29435206815995,13.436228689410168,,classic,True
00-0026498,Matthew Stafford,QB,LA,8400,1340,24.1041,24.1041,1.1150183679732626,1.2941176470588236,34.78137938858867,TEN,30.25,53.5,17.24296057518786,statline_mc,15.412864034901473,57.89934621870123,38.10375,487.043676683312,3.82475,1.4345,6.228823212561919,0.05725,0.0,0.0,0.0,0.0,96.47279098529614,15.536373518600513,,classic,True
00-0033908,Cooper Kupp,WR,LA,9400,5552,17.6942,17.6942,1.3164138079872671,1.2941176470588236,30.143681698435298,TEN,30.25,53.5,34.5749319599326,statline_mc,4.5972051480793965,66.3493914851457,0.0,0.0,0.0,0.0,0.0,0.0,10.86375,7.2415,181.37431698435296,1.4105,98.44647519582246,21.58458426380469,,classic,True
00-0036223,Jonathan Taylor,RB,IND,9200,5820,14.4974,14.4974,1.5658929578663945,1.2085561497326203,27.43582338702224,NYJ,28.25,46.0,28.71247157242835,statline_mc,4.096319436083877,60.36164400067582,0.0,0.0,0.0,15.147,142.85163838134426,1.081,3.09675,2.41,45.53659548887812,0.18475,89.06763244335889,14.100838713748395,,classic,True
00-0034796,Lamar Jackson,QB,BAL,8300,1527,23.9645,23.9645,0.9100174521780308,1.2513368983957218,27.289288543175932,MIN,29.25,51.0,15.479820161242772,statline_mc,11.254385046045718,46.62002079806858,37.156,355.3523846170274,1.86575,9.21975,57.414431584948375,0.33,0.0,0.0,0.0,0.0,91.72976501305482,11.324655165144296,,classic,True
00-0033873,Patrick Mahomes II,QB,KC,8500,1523,22.2756,22.2756,0.9536521852589436,1.1764705882352942,24.99192261291576,GB,27.5,48.0,13.083779086831099,statline_mc,10.204759894089939,42.87120261057049,39.15175,320.50276238403046,2.4535,4.97125,28.365621175545417,0.20525,0.0,0.0,0.0,0.0,100.0,19.654989428904905,,classic,True
00-0033699,Austin Ekeler,RB,LAC,9000,5575,18.4766,18.4766,1.2026861637027342,1.0802139037433156,24.003965876000017,PHI,25.25,49.5,22.549584746341676,statline_mc,4.8625713598236695,50.51097480109118,0.0,0.0,0.0,13.878,87.13957617095524,0.748,6.8305,5.20575,63.03133258904492,0.35025,91.63431033998708,16.732386263596894,,classic,True
00-0036442,Joe Burrow,QB,CIN,7600,1550,18.8286,18.8286,1.142324380184274,1.0695187165775402,23.003555561275192,CLE,25.0,47.5,11.75566267410352,statline_mc,9.645914757058815,38.60035315511331,29.63575,315.25005872127974,2.501,2.38,9.950532124240047,0.09075,0.0,0.0,0.0,0.0,79.31221657276349,4.948802653927735,,classic,True
00-0033077,Dak Prescott,QB,DAL,7900,1501,21.8493,21.8493,0.7701942037206402,1.2941176470588236,21.777677079089138,DEN,30.25,50.0,11.634911625955663,statline_mc,8.76561854744013,37.163520502957766,37.22325,302.01847704445385,2.31975,2.81075,10.526879973109846,0.09125,0.0,0.0,0.0,0.0,86.00659612477669,7.732541784862423,,classic,True
00-0028118,Tyrod Taylor,QB,HOU,6900,1400,18.168,18.168,1.1862335455487143,0.8770053475935828,18.900792059500684,MIA,20.5,45.0,10.060237980863553,statline_mc,7.521257397832142,32.46393287192779,33.975,296.5230234877946,1.799,0.9715,4.748711199888993,0.03925,0.0,0.0,0.0,0.0,55.929297787549814,1.0411068300333968,,classic,True
