player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct
00-0031359,Kelvin Benjamin,WR,CAR,6900,5257,14.3233,14.3233,0.9850148938527824,0.9623567921440261,13.577544250126182,CHI,21.0,39.5,12.855275977537765,statline_mc,3.2165522646919134,29.363534345322417,0.0,0.0,0.0,0.0,0.0,0.0,7.49325,4.8515,62.49794250126181,0.3225,60.83816484895621,3.4782967157675015
00-0033040,Tyreek Hill,WR,KC,6700,5485,13.4981,13.4981,1.0,1.0,13.498065273857257,OAK,0.0,0.0,13.316069875654268,statline_mc,3.109367352208676,29.283378606806917,0.0,0.0,0.0,0.7695,4.149223497185815,0.02325,6.59425,4.42925,60.14142924138677,0.33175,51.63576264295689,1.883344609984738
00-0031228,Taylor Gabriel,WR,ATL,4900,5361,8.8987,8.8987,1.223837986168597,1.2258592471358427,13.350325606482759,NE,26.75,56.5,14.91736476366979,statline_mc,2.258754149041091,29.974676686451048,0.0,0.0,0.0,0.124,1.169302187712447,0.008,5.9415,3.45525,66.42145387711513,0.42125,76.38665971399786,9.807123886736271
00-0030404,Chris Thompson,RB,WAS,5700,2915,15.4693,15.4693,0.8630510833928603,0.9967266775777414,13.307131374906577,PHI,21.75,48.5,11.85389482759204,statline_mc,3.2636205465577564,27.47457359604848,0.0,0.0,0.0,8.42925,31.64116228206209,0.25125,4.98275,3.62725,37.02765146700368,0.1535,68.20503572797152,5.090861388773393
00-0027942,A.J. Green,WR,CIN,8300,5091,25.9442,25.9442,0.6168727471825525,0.8248772504091653,13.201540931152111,PIT,18.0,40.0,10.343801433880685,statline_mc,4.333015776657881,26.137009245337275,0.0,0.0,0.0,0.0,0.0,0.0,10.435,6.48325,46.490409311521105,0.28775,49.81682958301663,1.6682697977027168
00-0031503,Jameis Winston,QB,TB,6000,1465,20.1568,20.1568,0.6507307635184226,0.9967266775777414,13.073704126856892,BUF,21.75,46.5,8.010113637785837,statline_mc,4.355248922377681,24.09966507023399,41.217,202.11859537047874,1.18825,1.9245,5.059603120377411,0.04775,0.0,0.0,0.0,0.0,42.25139014612699,1.002636918864173
00-0030279,Keenan Allen,WR,LAC,6300,5198,19.6892,19.6892,0.7177207516670036,0.9165302782324058,12.951784971765818,DEN,20.0,41.0,11.497627090532069,statline_mc,3.8519419655457,25.956717691947947,0.0,0.0,0.0,0.0,0.0,0.0,10.18725,5.844,51.915349717658174,0.257,59.19714351369028,3.117842643150831
00-0028434,Doug Baldwin,WR,SEA,6600,5136,14.4815,14.4815,0.9031475892816404,0.9852700490998363,12.886310818387512,NYG,21.5,39.0,11.78964288228421,statline_mc,3.341806158977764,27.09998398402874,0.0,0.0,0.0,0.07425,0.43937431088965023,0.0025,7.90525,5.153,53.463733872985465,0.31875,61.59148356990084,3.6574419143344366
00-0022924,Ben Roethlisberger,QB,PIT,6200,1232,15.3522,15.3522,0.8300478077094449,1.0081833060556464,12.847298630479,CIN,22.0,40.0,8.185851189408972,statline_mc,4.1136572741640345,24.02529501016425,35.94875,210.83160420730098,1.07925,1.43825,3.8003446218695953,0.0495,0.0,0.0,0.0,0.0,43.02825552825553,1.0559327227828512
00-0029854,C.J. Anderson,RB,DEN,7200,2924,11.8057,11.8057,1.129732402879279,0.9623567921440261,12.835271195702342,LAC,21.0,41.0,12.84942365253413,statline_mc,2.155611963818342,27.79237112689647,0.0,0.0,0.0,14.677,67.6827511856474,0.376,2.0225,1.55425,12.149960771376012,0.07975,61.28863016477696,3.2102645356863024
00-0026176,Jordy Nelson,WR,GB,6800,3751,10.7648,10.7648,1.228948174606796,0.9623567921440261,12.731384904131147,NO,21.0,45.5,14.081907099792193,statline_mc,2.2827960456334253,28.39582992360647,0.0,0.0,0.0,0.0,0.0,0.0,5.9735,3.77875,55.02134904131148,0.50425,56.84535909356053,2.6654040885976866
00-0031376,Jerick McKinnon,RB,MIN,6300,2935,11.9266,11.9266,1.0809385131051157,0.9738134206219312,12.554366321128127,BAL,21.25,37.5,10.8092467037307,statline_mc,2.952289004649965,26.4386852394115,0.0,0.0,0.0,8.18825,37.266815309697954,0.3035,4.28075,3.28025,25.176847901583304,0.14325,65.2255257759845,4.173742231638613
00-0024226,Jay Cutler,QB,MIA,4700,1263,12.0215,12.0215,1.0530808743739708,0.9852700490998363,12.473105734026845,NYJ,21.5,40.0,7.889731671128869,statline_mc,4.0023946574822915,22.818346222611996,32.23725,184.2716108977183,1.16875,1.31925,5.467412981181128,0.063,0.0,0.0,0.0,0.0,49.20697012802276,1.5941469736578322
00-0031431,Marqise Lee,WR,JAX,4300,5256,10.6532,10.6532,1.1591784589913898,1.0081833060556464,12.450029627077857,IND,22.0,41.0,13.340802140361022,statline_mc,2.4606401953891646,28.08257209914904,0.0,0.0,0.0,0.40125,2.428819376616806,0.01525,6.729,3.7295,60.833976894161765,0.29575,70.22250013257207,6.5023592768573035
00-0021206,Josh McCown,QB,NYJ,5200,1175,16.1828,16.1828,0.9053198620761632,0.8477905073649754,12.420642942243253,MIA,18.5,40.0,7.822194794764523,statline_mc,3.9513379915211506,23.064843291462665,35.1035,189.6388072385126,1.061,2.6885,7.830906527027502,0.091,0.0,0.0,0.0,0.0,28.64735548946075,0.4048242747721326
00-0030035,Adam Thielen,WR,MIN,6700,5333,18.5141,18.5141,0.6888325435571865,0.9738134206219312,12.419161722090653,BAL,21.25,37.5,9.91056785841565,statline_mc,3.7608220761931777,25.164475126374672,0.0,0.0,0.0,0.2005,0.8411190327037038,0.00425,8.8385,5.9555,48.25049818820282,0.19125,57.63526770721016,2.809527299449263
00-0032200,Ty Montgomery,RB,GB,5500,5392,11.5837,11.5837,1.1051156656959176,0.9623567921440261,12.319464717569888,NO,21.0,45.5,11.600518577995949,statline_mc,2.4436410976193215,26.800891223177366,0.0,0.0,0.0,8.3025,39.2984797087764,0.319,3.65775,2.401,25.71366746692249,0.18675,61.7014742014742,3.299847579572345
00-0026035,Danny Amendola,WR,NE,5600,3851,8.4873,8.4873,1.0618762995456883,1.3633387888707036,12.287062618821492,ATL,29.75,56.5,13.555316114193696,statline_mc,2.199700251723194,28.039881834371197,0.0,0.0,0.0,0.0,0.0,0.0,4.944,3.45825,62.978126188214915,0.334,74.63144963144963,8.724150010193126
00-0028009,DeMarco Murray,RB,TEN,6200,2831,12.7705,12.7705,0.8733080572192611,1.099836333878887,12.266061059294548,CLE,24.0,42.5,11.434930311337764,statline_mc,2.4599519689712266,26.619144359317914,0.0,0.0,0.0,11.22025,47.771789303259865,0.31725,3.479,2.7165,19.228821289685627,0.0895,69.62333476094945,5.595710469848492
00-0031273,Cameron Brate,TE,TB,4700,4648,15.2962,15.2962,0.7959907427448759,0.9967266775777414,12.135798268234982,BUF,21.75,46.5,10.57252754915315,statline_mc,3.1557970513272964,25.130665331681886,0.0,0.0,0.0,0.0,0.0,0.0,7.05975,4.80975,46.957982682349815,0.3845,72.45092745092745,4.91813062666378
00-0023500,Frank Gore,RB,IND,4100,2467,12.3922,12.3922,1.1231386339908789,0.8707037643207856,12.118563179015942,JAX,19.0,41.0,11.182679031178752,statline_mc,2.4988026110259747,26.184890069402933,0.0,0.0,0.0,13.59425,48.7853928443671,0.37375,2.99025,2.24,18.682738945792334,0.07675,54.4566981493587,2.0358047784765314
00-0027325,LeGarrette Blount,RB,PHI,4500,2721,9.2178,9.2178,1.0690697291059947,1.2258592471358427,12.080228709403123,WAS,26.75,48.5,14.308207907502208,statline_mc,1.0474923852922842,30.060081289419664,0.0,0.0,0.0,12.595,83.71982562575134,0.40875,0.298,0.2255,2.1749614682798697,0.014,70.41774677095778,5.900051722289108
00-0027981,Kyle Rudolph,TE,MIN,3800,4537,10.312,10.312,1.1894573849919248,0.9738134206219312,11.944444316341494,BAL,21.25,37.5,10.515114075625936,statline_mc,2.806746420626912,24.38110780769235,0.0,0.0,0.0,0.0,0.0,0.0,6.37625,4.13975,49.741943163414945,0.4095,71.13791613791614,4.5059304947162895
00-0026986,Michael Crabtree,WR,LV,6100,3872,11.8643,11.8643,1.0,1.0,11.864313969793024,BYE_OR_UNKNOWN,0.0,0.0,12.15111207130833,statline_mc,2.4181801920110386,25.730051446181765,0.0,0.0,0.0,0.0,0.0,0.0,5.9465,3.99375,49.38813969793022,0.4275,47.28324465734538,1.4090016139411758
00-0031418,Austin Seferian-Jenkins,TE,NYJ,5000,4602,11.7047,11.7047,1.1923877391318825,0.8477905073649754,11.832200678595388,MIA,18.5,40.0,10.040964605661797,statline_mc,3.007477240297052,24.646847060849048,0.0,0.0,0.0,0.0,0.0,0.0,6.64175,4.77575,44.00700678595387,0.39375,63.78182628182629,2.7593314618845626
00-0027531,Chris Ivory,RB,JAX,4800,2741,10.1501,10.1501,1.1553748374452808,1.0081833060556464,11.823152483713171,IND,22.0,41.0,10.469906241426015,statline_mc,2.839593905818783,24.90466188609197,0.0,0.0,0.0,6.19125,29.022026508176694,0.1505,4.57275,3.452,32.474498328955015,0.16525,67.20256745486104,4.761752770799385
00-0026189,DeSean Jackson,WR,TB,5700,3770,11.9911,11.9911,0.9780274933352454,0.9967266775777414,11.689191040368856,BUF,21.75,46.5,11.8304330267991,statline_mc,2.621152216142272,25.75598899264271,0.0,0.0,0.0,0.0,0.0,0.0,6.964,3.8635,53.76191040368856,0.33875,63.51227617414668,4.157096246265829
