player_id,player_name,position,season_avg,recent_form,games_played
00-0026189,D.Jackson,WR,35.4,35.4,1
00-0033280,C.McCaffrey,RB,31.920000000000005,35.038000000000004,5
00-0033699,A.Ekeler,RB,25.860000000000003,24.073,5
00-0029263,R.Wilson,QB,25.272,26.546999999999997,5
00-0033873,P.Mahomes,QB,24.668,22.541,5
00-0033893,D.Cook,RB,24.64,24.092,5
00-0033537,D.Watson,QB,24.552,26.677799999999998,5
00-0034796,L.Jackson,QB,24.328000000000003,20.770400000000002,5
00-0033921,C.Godwin,WR,24.020000000000003,27.000999999999998,5
00-0032765,M.Thomas,WR,23.46,26.377000000000002,5
00-0033908,C.Kupp,WR,23.18,25.73,5
00-0033077,D.Prescott,QB,22.887999999999998,20.5312,5
00-0031544,A.Cooper,WR,22.64,25.206,5
00-0033293,A.Jones,RB,22.44,28.121999999999996,5
00-0026143,M.Ryan,QB,21.54,23.353800000000003,5
00-0034777,D.Chark,WR,21.1,22.548000000000002,5
00-0030279,K.Allen,WR,20.66,17.44,5
00-0034764,M.Gallup,WR,19.96666666666667,20.33125,3
00-0034791,N.Chubb,RB,19.720000000000002,20.356,5
00-0019596,T.Brady,QB,19.612000000000002,18.335400000000003,5
00-0026498,M.Stafford,QB,19.57,19.09891304347826,4
00-0035228,K.Murray,QB,19.512,20.2388,5
00-0033906,A.Kamara,RB,19.364,19.069,5
00-0032950,C.Wentz,QB,19.196,17.584400000000002,5
00-0031325,S.Watkins,WR,18.875,14.006521739130434,4
00-0032187,D.Johnson,RB,18.619999999999997,18.749,5
00-0031503,J.Winston,QB,18.508,20.687200000000004,5
00-0035289,G.Minshew,QB,17.912,18.520400000000002,5
00-0033856,L.Fournette,RB,17.9,20.396,5
00-0029608,T.Hilton,WR,17.8,15.35217391304348,4
00-0027966,M.Ingram,RB,17.78,16.62,5
00-0030496,L.Bell,RB,17.55,16.379347826086956,4
00-0033119,J.Brissett,QB,17.416,16.8948,5
00-0034301,D.Williams,RB,17.25,17.475,2
00-0027944,J.Jones,WR,17.2,14.725000000000001,5
00-0033127,W.Fuller,WR,17.2,23.811999999999998,5
00-0032268,M.Mariota,QB,17.028,15.4978,5
00-0032211,T.Lockett,WR,17.02,16.82,5
00-0035659,T.McLaurin,WR,16.95,15.048913043478262,4
00-0032392,A.Hooper,TE,16.860000000000003,17.404,5
00-0033932,K.Golladay,WR,16.825,17.46086956521739,4
00-0034348,C.Sutton,WR,16.82,17.99,5
00-0033009,T.Boyd,WR,16.78,17.848,5
00-0032764,D.Henry,RB,16.7,14.5,5
00-0033045,E.Elliott,RB,16.560000000000002,16.753999999999998,5
00-0033881,E.Engram,TE,16.56,14.338999999999999,5
00-0034857,J.Allen,QB,16.536,15.898199999999997,5
00-0034109,P.Lindsay,RB,16.380000000000003,18.314999999999998,5
00-0033106,J.Goff,QB,16.252000000000002,17.3086,5
00-0030035,A.Thielen,WR,16.2,18.534,5
00-0033460,J.Ross III,WR,16.2,12.256521739130434,4
00-0031428,A.Robinson,WR,16.14,18.468,5
00-0035700,J.Jacobs,RB,16.14,17.467,5
00-0027793,A.Brown,WR,16.1,16.1,1
00-0034844,S.Barkley,RB,16.033333333333335,14.874999999999998,3
00-0032385,S.Shepard,WR,15.975,15.504347826086953,4
00-0022942,P.Rivers,QB,15.8,13.697,5
00-0031408,M.Evans,WR,15.760000000000002,15.321,5
00-0031381,D.Adams,WR,15.700000000000001,18.078260869565216,4
00-0032160,T.Williams,WR,15.65,14.353260869565217,4
00-0027973,A.Dalton,QB,15.616,14.667399999999999,5
00-0030506,T.Kelce,TE,15.580000000000002,14.693,5
00-0034753,M.Andrews,TE,15.420000000000002,12.508000000000001,5
00-0029137,A.Jeffery,WR,15.366666666666667,14.424999999999999,3
00-0022921,L.Fitzgerald,WR,15.36,13.347000000000001,5
00-0027150,J.Edelman,WR,15.356,16.7544,5
00-0032241,T.Gurley,RB,15.16,16.677,5
00-0030564,D.Hopkins,WR,15.14,13.413,5
00-0033594,C.Carson,RB,15.1,15.264,5
00-0023459,A.Rodgers,QB,15.096,15.0838,5
