team,position,matchup_factor
MIA,QB,1.494847831897888
ATL,QB,1.4802302569244612
ARI,QB,1.476214439624069
CIN,QB,1.309959603387844
NYG,QB,1.2416907092811813
TB,QB,1.217997387208869
NO,QB,1.213579988178438
KC,QB,1.1985206733019682
WAS,QB,1.1798471228551457
CLE,QB,1.1505316565622845
LV,QB,1.1413755931173912
HOU,QB,1.1097711109633066
IND,QB,1.105233237413864
PHI,QB,1.1047513393378168
DET,QB,1.0905353460944296
SEA,QB,1.052947296162761
JAX,QB,1.033069000525821
BAL,QB,0.9633945703640212
NYJ,QB,0.9606638145997549
LA,QB,0.9338783132061407
MIN,QB,0.9254450968753177
PIT,QB,0.8945233036622999
CAR,QB,0.8567746210386159
LAC,QB,0.8302702268560291
TEN,QB,0.8214354287951668
DAL,QB,0.7708361308102288
GB,QB,0.7686274312950132
CHI,QB,0.6681516824392075
BUF,QB,0.6218894671386926
DEN,QB,0.5782776912564362
SF,QB,0.47322391067818365
NE,QB,0.3315057181473529
CIN,RB,1.464330608317223
MIA,RB,1.409818727189188
GB,RB,1.2240899515392152
DET,RB,1.2208996887759969
WAS,RB,1.20120328389004
JAX,RB,1.1124307548265728
KC,RB,1.1061889363767978
NYG,RB,1.1020277240769478
LAC,RB,1.0916246933273228
HOU,RB,1.0909311579440144
DEN,RB,1.083995804110931
LA,RB,1.0819151979610062
NYJ,RB,1.065270348761606
DAL,RB,1.0645768133782976
CHI,RB,1.0419675598824458
CLE,RB,1.0382224688125807
ATL,RB,1.022271154996489
SEA,RB,1.0153358011634057
BUF,RB,0.9429307071460153
CAR,RB,0.9425145859160303
BAL,RB,0.9415436363793985
TEN,RB,0.9314180197830969
PIT,RB,0.9307244843997886
LV,RB,0.9221246456467652
ARI,RB,0.9147731705836968
IND,RB,0.911305493667155
NO,RB,0.787856195438271
PHI,RB,0.7850820539050378
MIN,RB,0.7753725585387211
TB,RB,0.7241896472505657
NE,RB,0.5312481036141863
SF,RB,0.521816022401193
ARI,TE,2.050411139319476
TB,TE,1.5363526873521587
IND,TE,1.387458734436059
SEA,TE,1.337827416797359
KC,TE,1.3156458223219625
PIT,TE,1.2643508850976077
LV,TE,1.171188188300942
DAL,TE,1.160374660994186
MIN,TE,1.1465111644470631
CHI,TE,1.124606839902609
LA,TE,1.0966025768774206
MIA,TE,1.078025491504276
TEN,TE,1.074420982402024
WAS,TE,1.0633301851643258
CLE,TE,1.049466688617203
ATL,TE,1.0425349403436415
PHI,TE,0.9593539610609041
JAX,TE,0.8955818769441387
LAC,TE,0.8678548838498931
DEN,TE,0.8623094852310439
BAL,TE,0.8595367859216193
CIN,TE,0.8512186879933457
DET,TE,0.8118463577995165
NYJ,TE,0.7785739660864216
NO,TE,0.7638786597464712
HOU,TE,0.7569469114729098
CAR,TE,0.7514015128540608
GB,TE,0.7209018204503903
NYG,TE,0.7111973728674043
SF,TE,0.5839304745648163
BUF,TE,0.4674771035689839
NE,TE,0.4588817357097677
PHI,WR,1.3582109051176379
TB,WR,1.2665233553842683
ATL,WR,1.2418199741089562
NYG,WR,1.2242425682015223
HOU,WR,1.180536585945201
WAS,WR,1.174360740626373
CAR,WR,1.1501324243755864
LV,WR,1.131034810389672
MIA,WR,1.067186071093481
BAL,WR,1.0484685091271866
NYJ,WR,1.040962481739688
NO,WR,1.0389672086366821
ARI,WR,1.0337414933669045
DET,WR,1.0073278780033017
CLE,WR,1.0023872017482391
JAX,WR,0.9900355111105832
MIN,WR,0.9900355111105832
PIT,WR,0.9823394577132744
IND,WR,0.9822444447083694
SEA,WR,0.9800591455955533
LA,WR,0.9301773180204039
KC,WR,0.909749521965819
GB,WR,0.9068991318186675
TEN,WR,0.889321725911234
DAL,WR,0.8817206855188303
CHI,WR,0.8665186047340229
BUF,WR,0.8380147032625089
SF,WR,0.8283233767621944
LAC,WR,0.8209123623796006
CIN,WR,0.7811969263292913
NE,WR,0.7558284540196438
DEN,WR,0.7007209111747169
