Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
134303-41535,QB,Baker,Baker Mayfield,Mayfield,11.640000343322754,1,7600,CLE@TB,TB,CLE,,,,,,QB
134303-112295,WR,Zay,Zay Flowers,Flowers,26.5,1,7600,NO@BAL,BAL,NO,Q,Hamstring,,,,WR/FLEX
134303-152316,QB,Drake,Drake Maye,Maye,12.819999694824219,1,7500,PIT@NE,NE,PIT,,,,,,QB
134303-90576,WR,DeVonta,DeVonta Smith,Smith,6.800000190734863,1,7400,PHI@TEN,PHI,TEN,,,,,,WR/FLEX
134303-103564,WR,Garrett,Garrett Wilson,Wilson,10.899999618530273,1,7200,GB@NYJ,NYJ,GB,,,,,,WR/FLEX
134303-103064,RB,Breece,Breece Hall,Hall,21.799999237060547,1,7200,GB@NYJ,NYJ,GB,,,,,,RB/FLEX
134303-119606,QB,Bryce,Bryce Young,Young,35.439998626708984,1,7200,CAR@ATL,CAR,ATL,,,,,,QB
134303-129471,QB,C.J.,C.J. Stroud,Stroud,16.459999084472656,1,7100,CIN@HOU,HOU,CIN,,,,,,QB
134303-91598,RB,D'Andre,D'Andre Swift,Swift,34.900001525878906,1,7100,MIN@CHI,CHI,MIN,Q,Ankle,,,,RB/FLEX
134303-6894,QB,Aaron,Aaron Rodgers,Rodgers,12.539999961853027,1,7100,PIT@NE,PIT,NE,,,,,,QB
134303-89981,WR,Tee,Tee Higgins,Higgins,7.400000095367432,1,7100,CIN@HOU,CIN,HOU,,,,,,WR/FLEX
134303-73048,WR,DK,DK Metcalf,Metcalf,6,1,7000,PIT@NE,PIT,NE,,,,,,WR/FLEX
134303-88431,QB,Tyler,Tyler Shough,Shough,28.200000762939453,1,7000,NO@BAL,NO,BAL,,,,,,QB
134303-73273,RB,David,David Montgomery,Montgomery,27.399999618530273,1,7000,CIN@HOU,HOU,CIN,,,,,,RB/FLEX
134303-70324,QB,Carson,Carson Wentz,Wentz,19.219999313354492,1,7000,MIN@CHI,MIN,CHI,,,,,,QB
134303-63484,QB,Kyler,Kyler Murray,Murray,0.6200000047683716,1,7000,MIN@CHI,MIN,CHI,Q,Concussion,,,,QB
134303-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,12.764285496303014,14,6900,CAR@ATL,ATL,CAR,Q,Oblique,,,,QB
134303-44715,QB,Cooper,Cooper Rush,Rush,7.71999979019165,1,6900,CAR@ATL,ATL,CAR,,,,,,QB
134303-88797,QB,Michael,Michael Penix Jr.,Penix Jr.,14.03111097547743,9,6900,CAR@ATL,ATL,CAR,Q,Knee - acl,,,,QB
134303-169776,WR,Christian,Christian Watson,Watson,32.70000076293945,1,6900,GB@NYJ,GB,NYJ,,,,,,WR/FLEX
134303-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,11.300000190734863,1,6900,NO@BAL,NO,BAL,,,,,,RB/FLEX
134303-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,8,1,6800,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134303-26483,QB,Geno,Geno Smith,Smith,9.300000190734863,1,6700,GB@NYJ,NYJ,GB,,,,,,QB
134303-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,12,1,6700,PIT@NE,NE,PIT,,,,,,RB/FLEX
134303-54879,QB,Deshaun,Deshaun Watson,Watson,15,1,6600,CLE@TB,CLE,TB,,,,,,QB
134303-152655,WR,Emeka,Emeka Egbuka,Egbuka,8.800000190734863,1,6500,CLE@TB,TB,CLE,,,,,,WR/FLEX
134303-168356,QB,Cam,Cam Ward,Ward,11.699999809265137,1,6500,PHI@TEN,TEN,PHI,,,,,,QB
134303-243753,QB,Jack,Jack Strand,Strand,,0,6300,CAR@ATL,ATL,CAR,,,,,,QB
134303-120033,WR,Rome,Rome Odunze,Odunze,6.199999809265137,1,6300,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134303-87467,RB,Chuba,Chuba Hubbard,Hubbard,22.200000762939453,1,6300,CAR@ATL,CAR,ATL,,,,,,RB/FLEX
134303-184183,QB,Shedeur,Shedeur Sanders,Sanders,12.237500190734863,8,6300,CLE@TB,CLE,TB,,,,,,QB
134303-152575,QB,J.J.,J.J. McCarthy,McCarthy,13.73800048828125,10,6200,MIN@CHI,MIN,CHI,,,,,,QB
134303-112057,RB,Jaylen,Jaylen Warren,Warren,7.800000190734863,1,6100,PIT@NE,PIT,NE,,,,,,RB/FLEX
134303-119697,RB,MarShawn,MarShawn Lloyd,Lloyd,3.700000047683716,1,6100,GB@NYJ,GB,NYJ,,,,,,RB/FLEX
134303-14377,QB,Tyrod,Tyrod Taylor,Taylor,10.743333180745443,6,6000,GB@NYJ,GB,NYJ,,,,,,QB
134303-103591,QB,Graham,Graham Mertz,Mertz,,0,6000,CIN@HOU,HOU,CIN,IR,Knee - acl,,,,QB
134303-86200,QB,Sean,Sean Clifford,Clifford,,0,6000,CIN@HOU,CIN,HOU,,,,,,QB
134303-166092,WR,Luther,Luther Burden III,Burden III,7,1,6000,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134303-152820,QB,Taylen,Taylen Green,Green,,0,6000,CLE@TB,CLE,TB,,,,,,QB
134303-103698,QB,Dillon,Dillon Gabriel,Gabriel,7.208000183105469,10,6000,CLE@TB,CLE,TB,IR,Back,,,,QB
134303-90406,QB,Zach,Zach Wilson,Wilson,0.3449999988079071,4,6000,NO@BAL,NO,BAL,,,,,,QB
134303-120105,QB,Will,Will Howard,Howard,,0,6000,PIT@NE,PIT,NE,,,,,,QB
134303-103824,QB,Easton,Easton Stick,Stick,,0,6000,CLE@TB,TB,CLE,,,,,,QB
134303-70051,QB,Tyler,Tyler Huntley,Huntley,8.027999877929688,5,6000,NO@BAL,BAL,NO,,,,,,QB
134303-151969,QB,Miller,Miller Moss,Moss,,0,6000,MIN@CHI,CHI,MIN,,,,,,QB
134303-166314,QB,Cade,Cade Klubnik,Klubnik,,0,6000,GB@NYJ,NYJ,GB,,,,,,QB
134303-185776,QB,Tyson,Tyson Bagent,Bagent,1.2899999618530273,2,6000,MIN@CHI,CHI,MIN,,,,,,QB
134303-169410,RB,Quinshon,Quinshon Judkins,Judkins,6,1,6000,CLE@TB,CLE,TB,,,,,,RB/FLEX
134303-22994,QB,Case,Case Keenum,Keenum,,0,6000,MIN@CHI,CHI,MIN,,,,,,QB
134303-53729,QB,Mason,Mason Rudolph,Rudolph,2.8466666539510093,6,6000,PIT@NE,PIT,NE,,,,,,QB
134303-152061,QB,Behren,Behren Morton,Morton,,0,6000,PIT@NE,NE,PIT,,,,,,QB
134303-89607,QB,Tanner,Tanner McKee,McKee,3.690000057220459,4,6000,PHI@TEN,PHI,TEN,,,,,,QB
134303-160265,QB,Mark,Mark Gronowski,Gronowski,,0,6000,CIN@HOU,HOU,CIN,,,,,,QB
134303-102933,QB,Kedon,Kedon Slovis,Slovis,-0.03999999910593033,2,6000,GB@NYJ,GB,NYJ,,,,,,QB
134303-89628,QB,Davis,Davis Mills,Mills,11.59999974568685,6,6000,CIN@HOU,HOU,CIN,,,,,,QB
134303-94748,QB,Tommy,Tommy DeVito,DeVito,,0,6000,PIT@NE,NE,PIT,,,,,,QB
134303-160303,TE,Tucker,Tucker Kraft,Kraft,8,1,6000,GB@NYJ,GB,NYJ,,,,,,TE/FLEX
134303-6714,QB,Joe,Joe Flacco,Flacco,12.512307974008413,13,6000,CIN@HOU,CIN,HOU,,,,,,QB
134303-208491,QB,Cole,Cole Payton,Payton,,0,6000,PHI@TEN,PHI,TEN,,,,,,QB
134303-135811,QB,Jalon,Jalon Daniels,Daniels,,0,6000,CLE@TB,TB,CLE,,,,,,QB
134303-184983,QB,Joe,Joe Fagnano,Fagnano,,0,6000,NO@BAL,BAL,NO,,,,,,QB
134303-69294,QB,Skylar,Skylar Thompson,Thompson,,0,6000,NO@BAL,BAL,NO,IR,Undisclosed,,,,QB
134303-139985,QB,Bailey,Bailey Zappe,Zappe,,0,6000,GB@NYJ,NYJ,GB,,,,,,QB
134303-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,7.78000020980835,4,6000,PHI@TEN,TEN,PHI,,,,,,QB
134303-8023,QB,Josh,Josh Johnson,Johnson,8.793333053588867,3,6000,CIN@HOU,CIN,HOU,,,,,,QB
134303-92020,QB,Kenny,Kenny Pickett,Pickett,2.4000000953674316,1,6000,CAR@ATL,CAR,ATL,,,,,,QB
134303-14225,QB,Andy,Andy Dalton,Dalton,2.630000114440918,4,6000,PHI@TEN,PHI,TEN,,,,,,QB
134303-128944,QB,Haynes,Haynes King,King,,0,6000,CAR@ATL,CAR,ATL,,,,,,QB
134303-111557,QB,Spencer,Spencer Rattler,Rattler,11.515555487738716,9,6000,NO@BAL,NO,BAL,,,,,,QB
134303-200653,QB,Max,Max Brosmer,Brosmer,1.1742857524326868,7,6000,MIN@CHI,MIN,CHI,,,,,,QB
134303-85983,QB,Hendon,Hendon Hooker,Hooker,,0,6000,PHI@TEN,TEN,PHI,,,,,,QB
134303-166892,QB,Drew,Drew Allar,Allar,,0,6000,PIT@NE,PIT,NE,,,,,,QB
134303-166916,WR,Matthew,Matthew Golden,Golden,12.5,1,5900,GB@NYJ,GB,NYJ,,,,,,WR/FLEX
134303-40442,RB,Aaron,Aaron Jones Sr.,Jones Sr.,10,1,5900,MIN@CHI,MIN,CHI,,,,,,RB/FLEX
134303-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,7.300000190734863,1,5900,PIT@NE,PIT,NE,Q,Foot,,,,WR/FLEX
134303-144102,RB,Kyle,Kyle Monangai,Monangai,22.399999618530273,1,5900,MIN@CHI,CHI,MIN,Q,Hamstring,,,,RB/FLEX
134303-201547,WR,Jalen,Jalen Coker,Coker,32.79999923706055,1,5900,CAR@ATL,CAR,ATL,Q,Ankle,,,,WR/FLEX
134303-152647,RB,TreVeyon,TreVeyon Henderson,Henderson,9.909524100167411,21,5800,PIT@NE,NE,PIT,,,,,,RB/FLEX
134303-94370,WR,Romeo,Romeo Doubs,Doubs,0,1,5800,PIT@NE,NE,PIT,,,,,,WR/FLEX
134303-129210,WR,Jordan,Jordan Addison,Addison,0,1,5800,MIN@CHI,MIN,CHI,,,,,,WR/FLEX
134303-55635,WR,Chris,Chris Godwin Jr.,Godwin Jr.,6.300000190734863,1,5800,CLE@TB,TB,CLE,,,,,,WR/FLEX
134303-166588,TE,Colston,Colston Loveland,Loveland,0,1,5800,MIN@CHI,CHI,MIN,,,,,,TE/FLEX
134303-83074,TE,Dallas,Dallas Goedert,Goedert,21.700000762939453,1,5700,PHI@TEN,PHI,TEN,,,,,,TE/FLEX
134303-63759,RB,Tony,Tony Pollard,Pollard,3.9000000953674316,1,5700,PHI@TEN,TEN,PHI,,,,,,RB/FLEX
134303-25267,WR,Mack,Mack Hollins,Hollins,7.099999904632568,1,5700,PIT@NE,NE,PIT,,,,,,WR/FLEX
134303-61593,WR,Jauan,Jauan Jennings,Jennings,0,1,5600,MIN@CHI,MIN,CHI,,,,,,WR/FLEX
134303-64808,TE,Juwan,Juwan Johnson,Johnson,12.899999618530273,1,5600,NO@BAL,NO,BAL,Q,Illness,,,,TE/FLEX
134303-89455,WR,Jayden,Jayden Reed,Reed,3.5,1,5600,GB@NYJ,GB,NYJ,,,,,,WR/FLEX
134303-138774,RB,Woody,Woody Marks,Marks,4.5,1,5600,CIN@HOU,HOU,CIN,,,,,,RB/FLEX
134303-72297,RB,Rico,Rico Dowdle,Dowdle,3.0999999046325684,1,5600,PIT@NE,PIT,NE,,,,,,RB/FLEX
134303-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,14.300000190734863,1,5600,PHI@TEN,PHI,TEN,,,,,,WR/FLEX
134303-103511,WR,Devaughn,Devaughn Vele,Vele,16.399999618530273,1,5500,NO@BAL,NO,BAL,,,,,,WR/FLEX
134303-183756,WR,Carnell,Carnell Tate,Tate,5.800000190734863,1,5500,PHI@TEN,TEN,PHI,,,,,,WR/FLEX
134303-172699,TE,Harold,Harold Fannin Jr.,Fannin Jr.,3.0999999046325684,1,5500,CLE@TB,CLE,TB,,,,,,TE/FLEX
134303-86875,RB,Jordan,Jordan Mason,Mason,11.899999618530273,1,5500,MIN@CHI,MIN,CHI,IR,Thumb,,,,RB/FLEX
134303-151789,WR,Adonai,Adonai Mitchell,Mitchell,7.5,1,5400,GB@NYJ,NYJ,GB,,,,,,WR/FLEX
134303-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,4.699999809265137,1,5400,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134303-183380,WR,Makai,Makai Lemon,Lemon,1,1,5300,PHI@TEN,PHI,TEN,,,,,,WR/FLEX
134303-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,6.300000190734863,1,5300,PHI@TEN,TEN,PHI,,,,,,WR/FLEX
134303-158968,RB,Jonathon,Jonathon Brooks,Brooks,6.699999809265137,1,5300,CAR@ATL,CAR,ATL,,,,,,RB/FLEX
134303-183649,WR,KC,KC Concepcion Jr.,Concepcion Jr.,5.800000190734863,1,5300,CLE@TB,CLE,TB,,,,,,WR/FLEX
134303-90561,WR,Jerry,Jerry Jeudy,Jeudy,3.5999999046325684,1,5300,CLE@TB,CLE,TB,,,,,,WR/FLEX
134303-70422,WR,Kalif,Kalif Raymond,Raymond,12.399999618530273,1,5300,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134303-56265,TE,Mike,Mike Gesicki,Gesicki,16.299999237060547,1,5300,CIN@HOU,CIN,HOU,,,,,,TE/FLEX
134303-64555,WR,Calvin,Calvin Ridley,Ridley,5.971428462437221,7,5200,PHI@TEN,TEN,PHI,,,,,,WR/FLEX
134303-86080,TE,Kyle,Kyle Pitts Sr.,Pitts Sr.,0,1,5200,CAR@ATL,ATL,CAR,,,,,,TE/FLEX
134303-52436,TE,Mark,Mark Andrews,Andrews,6.900000095367432,1,5200,NO@BAL,BAL,NO,,,,,,TE/FLEX
134303-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,3.0999999046325684,1,5200,CAR@ATL,ATL,CAR,,,,,,RB/FLEX
134303-152007,WR,Jaylin,Jaylin Noel,Noel,6.300000190734863,1,5200,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134303-158412,RB,Braelon,Braelon Allen,Allen,4,1,5200,GB@NYJ,NYJ,GB,,,,,,RB/FLEX
134303-55042,TE,Dalton,Dalton Schultz,Schultz,5.5,1,5200,CIN@HOU,HOU,CIN,,,,,,TE/FLEX
134303-90912,RB,Kenny,Kenny Gainwell,Gainwell,2.299999952316284,1,5200,CLE@TB,TB,CLE,,,,,,RB/FLEX
134303-120657,RB,Kendre,Kendre Miller,Miller,9,1,5200,NO@BAL,NO,BAL,,,,,,RB/FLEX
134303-119653,WR,Kayshon,Kayshon Boutte,Boutte,2.5999999046325684,1,5200,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134303-71706,TE,T.J.,T.J. Hockenson,Hockenson,11.600000381469727,1,5100,MIN@CHI,MIN,CHI,,,,,,TE/FLEX
134303-42104,RB,Alvin,Alvin Kamara,Kamara,7.654545177112926,11,5100,NO@BAL,NO,BAL,,,,,,RB/FLEX
134303-86229,WR,Jahan,Jahan Dotson,Dotson,2.4000000953674316,1,5100,CAR@ATL,ATL,CAR,,,,,,WR/FLEX
134303-86244,TE,Pat,Pat Freiermuth,Freiermuth,13.100000381469727,1,5100,PIT@NE,PIT,NE,,,,,,TE/FLEX
134303-111876,WR,DeMario,DeMario Douglas,Douglas,4.5,1,5100,PIT@NE,NE,PIT,,,,,,WR/FLEX
134303-91488,RB,Chris,Chris Brooks,Brooks,2.9000000953674316,1,5100,GB@NYJ,GB,NYJ,,,,,,RB/FLEX
134303-64496,WR,Olamide,Olamide Zaccheaus,Zaccheaus,1,1,5100,CAR@ATL,ATL,CAR,,,,,,WR/FLEX
134303-52451,RB,Samaje,Samaje Perine,Perine,6.5,1,5000,CIN@HOU,CIN,HOU,,,,,,RB/FLEX
134303-120042,WR,Jalen,Jalen McMillan,McMillan,6.724999904632568,4,5000,CLE@TB,TB,CLE,,,,,,WR/FLEX
134303-174486,RB,Dylan,Dylan Sampson,Sampson,0,1,5000,CLE@TB,CLE,TB,IR,Knee,,,,RB/FLEX
134303-172715,WR,Omar,Omar Cooper Jr.,Cooper Jr.,3.5,1,5000,GB@NYJ,NYJ,GB,Q,Ankle,,,,WR/FLEX
134303-85845,WR,Rashod,Rashod Bateman,Bateman,0,1,5000,NO@BAL,BAL,NO,,,,,,WR/FLEX
134303-40845,TE,Hunter,Hunter Henry,Henry,4.099999904632568,1,5000,PIT@NE,NE,PIT,,,,,,TE/FLEX
134303-12545,D,Philadelphia,Philadelphia Eagles,Eagles,3,1,4900,PHI@TEN,PHI,TEN,,,,,,DEF
134303-206341,WR,Ted,Ted Hurst III,Hurst III,5.099999904632568,1,4900,CLE@TB,TB,CLE,,,,,,WR/FLEX
134303-184873,TE,Kenyon,Kenyon Sadiq,Sadiq,9.899999618530273,1,4900,GB@NYJ,NYJ,GB,,,,,,TE/FLEX
134303-107293,RB,Tyjae,Tyjae Spears,Spears,3.4000000953674316,1,4900,PHI@TEN,TEN,PHI,,,,,,RB/FLEX
134303-185593,WR,Andrei,Andrei Iosivas,Iosivas,2.200000047683716,1,4800,CIN@HOU,CIN,HOU,,,,,,WR/FLEX
134303-151806,RB,Raheim,Raheim Sanders,Sanders,4.099999904632568,1,4800,CLE@TB,CLE,TB,,,,,,RB/FLEX
134303-12551,D,Tampa Bay,Tampa Bay Buccaneers,Buccaneers,9,1,4800,CLE@TB,TB,CLE,,,,,,DEF
134303-25011,TE,Darren,Darren Waller,Waller,3.799999952316284,1,4800,CAR@ATL,CAR,ATL,,,,,,TE/FLEX
134303-128624,WR,Tez,Tez Johnson,Johnson,-0.4000000059604645,1,4800,CLE@TB,TB,CLE,,,,,,WR/FLEX
134303-86811,TE,Cade,Cade Otton,Otton,4.099999904632568,1,4800,CLE@TB,TB,CLE,,,,,,TE/FLEX
134303-172861,WR,Elic,Elic Ayomanor,Ayomanor,7.599999904632568,1,4800,PHI@TEN,TEN,PHI,,,,,,WR/FLEX
134303-137059,RB,Sean,Sean Tucker,Tucker,5.317647148581112,17,4800,CLE@TB,TB,CLE,,,,,,RB/FLEX
134303-48116,TE,Jonnu,Jonnu Smith,Smith,6,1,4800,GB@NYJ,GB,NYJ,,,,,,TE/FLEX
134303-71705,TE,Noah,Noah Fant,Fant,11.300000190734863,1,4700,NO@BAL,NO,BAL,,,,,,TE/FLEX
134303-167110,WR,Denzel,Denzel Boston,Boston,12.899999618530273,1,4700,CLE@TB,CLE,TB,,,,,,WR/FLEX
134303-133477,TE,Darnell,Darnell Washington,Washington,2.799999952316284,1,4700,PIT@NE,PIT,NE,,,,,,TE/FLEX
134303-114198,WR,Xavier,Xavier Legette,Legette,0,1,4700,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134303-86687,WR,Hollywood,Hollywood Brown,Brown,7.074999809265137,16,4700,PHI@TEN,PHI,TEN,,,,,,WR/FLEX
134303-138037,WR,Roman,Roman Wilson,Wilson,4.099999904632568,1,4700,PIT@NE,PIT,NE,,,,,,WR/FLEX
134303-91047,TE,Cole,Cole Kmet,Kmet,10.5,1,4700,MIN@CHI,CHI,MIN,,,,,,TE/FLEX
134303-152520,RB,Will,Will Shipley,Shipley,1.7000000476837158,1,4700,PHI@TEN,PHI,TEN,,,,,,RB/FLEX
134303-151740,RB,Corey,Corey Kiner,Kiner,1.100000023841858,1,4600,PIT@NE,NE,PIT,,,,,,RB/FLEX
134303-12555,D,Baltimore,Baltimore Ravens,Ravens,6,1,4600,NO@BAL,BAL,NO,,,,,,DEF
134303-193004,WR,Jahdae,Jahdae Walker,Walker,6.599999904632568,1,4600,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134303-152148,TE,Gunnar,Gunnar Helm,Helm,4.800000190734863,1,4600,PHI@TEN,TEN,PHI,,,,,,TE/FLEX
134303-183251,WR,Zachariah,Zachariah Branch,Branch,0,1,4600,CAR@ATL,ATL,CAR,,,,,,WR/FLEX
134303-91101,TE,Tommy,Tommy Tremble,Tremble,4,1,4600,CAR@ATL,CAR,ATL,,,,,,TE/FLEX
134303-129112,WR,Chimere,Chimere Dike,Dike,-0.800000011920929,1,4500,PHI@TEN,TEN,PHI,,,,,,WR/FLEX
134303-168054,TE,Mason,Mason Taylor,Taylor,0.800000011920929,1,4500,GB@NYJ,NYJ,GB,,,,,,TE/FLEX
134303-33047,WR,Chris,Chris Moore,Moore,5.800000190734863,1,4500,NO@BAL,BAL,NO,,,,,,WR/FLEX
134303-102696,WR,John,John Metchie III,Metchie III,4.261538578913762,13,4500,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134303-56711,TE,Drew,Drew Sample,Sample,3.4000000953674316,1,4500,CIN@HOU,CIN,HOU,,,,,,TE/FLEX
134303-190930,WR,Ja'Kobi,Ja'Kobi Lane,Lane,1.600000023841858,1,4500,NO@BAL,BAL,NO,IR,Wrist,,,,WR/FLEX
134303-208430,WR,Bryce,Bryce Lance,Lance,5.699999809265137,1,4500,NO@BAL,NO,BAL,,,,,,WR/FLEX
134303-128693,RB,Tank,Tank Bigsby,Bigsby,0.30000001192092896,1,4500,PHI@TEN,PHI,TEN,,,,,,RB/FLEX
134303-71521,RB,Justice,Justice Hill,Hill,3.299999952316284,1,4500,NO@BAL,BAL,NO,,,,,,RB/FLEX
134303-103308,RB,Jawhar,Jawhar Jordan,Jordan,7.300000190734863,4,4500,CIN@HOU,HOU,CIN,,,,,,RB/FLEX
134303-103378,TE,Erick,Erick All Jr.,All Jr.,,0,4500,CIN@HOU,CIN,HOU,,,,,,TE/FLEX
134303-166898,RB,Nick,Nick Singleton,Singleton,,0,4500,PHI@TEN,TEN,PHI,,,,,,RB/FLEX
134303-174245,WR,Isaiah,Isaiah Bond,Bond,3.046666717529297,15,4400,CLE@TB,CLE,TB,,,,,,WR/FLEX
134303-12533,D,Green Bay,Green Bay Packers,Packers,1,1,4400,GB@NYJ,GB,NYJ,,,,,,DEF
134303-158983,TE,Ja'Tavion,Ja'Tavion Sanders,Sanders,3.590909090909091,11,4400,CAR@ATL,CAR,ATL,,,,,,TE/FLEX
134303-88575,WR,Elijah,Elijah Moore,Moore,2.5,10,4400,PHI@TEN,PHI,TEN,,,,,,WR/FLEX
134303-184917,WR,Elijah,Elijah Sarratt,Sarratt,,0,4400,NO@BAL,BAL,NO,,,,,,WR/FLEX
134303-167636,WR,Germie,Germie Bernard,Bernard,,0,4400,PIT@NE,PIT,NE,,,,,,WR/FLEX
134303-128912,WR,Mitch,Mitch Tinsley,Tinsley,3.450000047683716,8,4400,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134303-93107,RB,AJ,AJ Dillon,Dillon,2.799999952316284,1,4400,CAR@ATL,CAR,ATL,,,,,,RB/FLEX
134303-173241,WR,Barion,Barion Brown,Brown,0.30000001192092896,1,4300,NO@BAL,NO,BAL,,,,,,WR/FLEX
134303-90307,TE,Daniel,Daniel Bellinger,Bellinger,1.2000000476837158,1,4300,PHI@TEN,TEN,PHI,,,,,,TE/FLEX
134303-12547,D,Pittsburgh,Pittsburgh Steelers,Steelers,18,1,4300,PIT@NE,PIT,NE,,,,,,DEF
134303-60712,TE,Foster,Foster Moreau,Moreau,2.5,1,4300,CIN@HOU,HOU,CIN,,,,,,TE/FLEX
134303-136538,WR,Kyle,Kyle Williams,Williams,0,1,4300,PIT@NE,NE,PIT,,,,,,WR/FLEX
134303-87432,WR,Cedric,Cedric Tillman,Tillman,4.125,12,4300,NO@BAL,NO,BAL,,,,,,WR/FLEX
134303-63907,TE,Josh,Josh Oliver,Oliver,3.200000047683716,1,4300,MIN@CHI,MIN,CHI,,,,,,TE/FLEX
134303-91578,RB,Zamir,Zamir White,White,1.5199999809265137,5,4300,NO@BAL,NO,BAL,,,,,,RB/FLEX
134303-92606,WR,Bo,Bo Melton,Melton,1.5,1,4300,GB@NYJ,GB,NYJ,,,,,,WR/FLEX
134303-92677,RB,Zavier,Zavier Scott,Scott,3.220000076293945,10,4300,MIN@CHI,CHI,MIN,,,,,,RB/FLEX
134303-160306,RB,Pierre,Pierre Strong Jr.,Strong Jr.,,0,4300,GB@NYJ,GB,NYJ,Q,Hamstring,,,,RB/FLEX
134303-176734,TE,Eli,Eli Raridon,Raridon,6.699999809265137,1,4300,PIT@NE,NE,PIT,,,,,,TE/FLEX
134303-156527,WR,Devontez,Devontez Walker,Walker,5.766666412353516,6,4300,NO@BAL,BAL,NO,,,,,,WR/FLEX
134303-166801,RB,Jaydon,Jaydon Blue,Blue,3.9799999237060546,5,4300,PHI@TEN,PHI,TEN,,,,,,RB/FLEX
134303-83117,TE,Tanner,Tanner Hudson,Hudson,0.8999999761581421,1,4200,CIN@HOU,CIN,HOU,,,,,,TE/FLEX
134303-131266,RB,Lan,Lan Larison,Larison,1.899999976158142,1,4200,PIT@NE,NE,PIT,,,,,,RB/FLEX
134303-86255,TE,Josh,Josh Whyle,Whyle,1.9000000272478377,7,4200,GB@NYJ,GB,NYJ,,,,,,TE/FLEX
134303-138649,WR,LaJohntay,LaJohntay Wester,Wester,2.5,1,4200,NO@BAL,BAL,NO,,,,,,WR/FLEX
134303-112041,WR,Isaiah,Isaiah Williams,Williams,1.2000000476837158,1,4200,GB@NYJ,NYJ,GB,,,,,,WR/FLEX
134303-241064,WR,Dohnte,Dohnte Meyers,Meyers,3.299999952316284,1,4200,CIN@HOU,CIN,HOU,,,,,,WR/FLEX
