player_id,player_name,team,hist_team,position,salary,games_played,_no_usage_history,rush_mu,recv_mu,pass_mu,rush_price_share,recv_price_share,volume_prior_weight,absent_player_factor
00-0036322,Justin Jefferson,MIN,MIN,WR,7300,17,False,0.35,7.589408526763316,0.0,0.004578065724829859,0.17346782568426306,0.0,1.0
00-0039040,De'Von Achane,MIA,MIA,RB,7000,16,False,15.047725741239894,3.210620056944005,0.0,0.3841217380597544,0.11831197610294118,0.0,1.0
00-0034844,Saquon Barkley,PHI,PHI,RB,6900,16,False,19.07924688357887,1.8437187598861118,0.0,0.2971118447847779,0.0790021168681934,0.0,1.0
00-0039338,Brock Bowers,LV,LV,TE,6900,12,False,0.0,3.5375806690140847,0.0,0.0,0.14644629369594245,0.0,1.0
00-0040666,Omarion Hampton,LAC,LAC,RB,6800,9,False,14.42218345656192,4.220000000000001,0.0,0.3167324120304436,0.0810753590707969,0.0,1.0
00-0037744,Trey McBride,ARI,ARI,TE,6800,17,False,0.0,9.496891226115434,0.0,0.0,0.14457905235922863,0.0,1.0
00-0036389,Jalen Hurts,PHI,PHI,QB,6600,16,False,4.985556339196814,0.0,28.12566144689027,0.06148337251127928,0.0,0.0,1.0
00-0040122,Ashton Jeanty,LV,LV,RB,6600,17,False,18.82394435780799,3.651951439417906,0.0,0.3547634967008854,0.0694574446312684,0.0,1.0
00-0036912,DeVonta Smith,PHI,PHI,WR,6600,17,False,0.0,5.342575564325822,0.0,0.004142960553773428,0.16146304128077962,0.0,1.0
00-0039910,Jayden Daniels,WAS,WAS,QB,6500,7,False,7.034275302582129,0.0,22.09454818415785,0.05674962450018114,0.0,0.0,1.0
00-0041027,Jeremiyah Love,ARI,,RB,6400,0,False,5.6998998887395675,2.271316793921192,0.0,0.24942575532143121,0.06734366284920588,1.0,1.0
00-0035700,Josh Jacobs,GB,GB,RB,6300,15,False,8.09595114503817,1.4763847342111744,0.0,0.2925893735184914,0.06645505799468954,0.0,1.0
00-0036355,Justin Herbert,LAC,LAC,QB,6100,16,False,5.741366731748505,0.0,29.794832354216933,0.06505429638701496,0.0,0.0,1.0
00-0039915,Ladd McConkey,LAC,LAC,WR,5900,16,False,0.0,4.834087283839908,0.0,0.004336000118975603,0.15411891311826129,0.0,1.0
00-0038124,Christian Watson,GB,GB,WR,5900,10,False,0.08,5.714154399196751,0.0,0.004201400371294868,0.13586740779936585,0.0,1.0
00-0038994,Jordan Addison,MIN,MIN,WR,5800,14,False,0.25,3.050530394796762,0.0,0.00442459700740695,0.14772162878023115,0.0,1.0
00-0036264,Jordan Love,GB,GB,QB,5700,15,False,3.336814256366479,0.0,24.333239127920233,0.06303485643337661,0.0,0.0,1.0
00-0035659,Terry McLaurin,WAS,WAS,WR,5700,10,False,0.0,4.815612727728845,0.0,0.003683199875771598,0.10804934800997,0.0,1.0
00-0035228,Kyler Murray,MIN,ARI,QB,5500,5,False,5.26577337803552,0.0,32.002136162296416,0.06681026027425185,0.0,0.0,1.0
00-0037525,Jordan Mason,MIN,MIN,RB,5400,16,False,7.716186433848219,0.264,0.0,0.2563416660153077,0.06128676112455192,0.0,1.0
00-0038128,Malik Willis,MIA,GB,QB,5300,4,False,6.42170328164158,0.0,19.629525293827815,0.07243863681440413,0.0,0.0,1.0
00-0040242,Jacory Croskey-Merritt,WAS,WAS,RB,5300,17,False,12.36400125179985,0.0,0.0,0.208026595926191,0.044784583878673664,0.0,1.0
00-0033293,Aaron Jones Sr.,MIN,MIN,RB,5300,12,False,16.20551299754373,3.178490192976906,0.0,0.24708383334386833,0.060451239522186714,0.0,1.0
00-0038559,Michael Wilson,ARI,ARI,WR,5300,17,False,0.0,8.346433470108675,0.0,0.0033256682327052946,0.12512628931126368,0.0,1.0
00-0037256,Rachaad White,WAS,TB,RB,5200,17,False,5.274005775895263,1.390657072484971,0.0,0.20173791734866667,0.04419454745604762,0.0,1.0
00-0031588,Stefon Diggs,WAS,NE,WR,5200,17,False,0.0,4.802553626395822,0.0,0.0035152873790125078,0.10134786684601886,0.0,1.0
