player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available,act,slate_id,week,sub,S
00-0036442,Joe Burrow,QB,CIN,6900,44069720,16.9462,16.9462,1.1931875586346252,1.202633260187217,24.317198919137624,TB,27.06,50.44,8.0,1.0,8.3769,statline_mc+recal_10_4b,7.66446286980214,43.09309176675567,36.48675,365.7983843170536,3.04825,1.71525,9.472645998757212,0.09125,0.0,0.0,0.0,0.0,29.190449972557865,-4.8732510534202405,18.2,19.3,96.82216685123662,17.789220118039843,21.02401756727673,,classic,True,15.16,dk_classic_wk1_early_13Sep2026,1,early,28.319699972557864
00-0039139,Jahmyr Gibbs,RB,DET,8000,44069774,19.3381,19.3381,0.9433381098418396,1.2617427293686287,23.01717592079703,NO,28.39,49.83,17.0,1.0,10.6981,statline_mc+recal_10_4b,1.5618314580603672,52.23001285770925,0.0,0.0,0.0,19.40975,112.4605778501668,1.05,5.1335,4.127,39.78967241701165,0.24325,28.375275026717844,-5.358099105920815,22.3,50.9,96.73313253012049,52.17061750794786,52.68066255743957,,classic,True,37.6,dk_classic_wk1_early_13Sep2026,1,early,22.984525026717844
00-0034796,Lamar Jackson,QB,BAL,6800,44069721,18.4085,18.4085,1.0365880060619184,1.1359684453209633,21.67652556979563,IND,25.56,48.17,13.0,1.0,8.208,statline_mc+recal_10_4b,7.472290382459256,37.85748967423199,30.7535,299.4480084023033,2.27525,2.7825,15.87136744579609,0.12275,0.0,0.0,0.0,0.0,23.828307080671745,-2.1517815108761127,17.3,5.6,89.1500553709856,8.26651003310063,12.153990049471416,,classic,True,28.96,dk_classic_wk1_early_13Sep2026,1,early,23.40255708067174
00-0036963,Amon-Ra St. Brown,WR,DET,7500,44069946,17.9291,17.9291,0.9025218576525974,1.2617427293686287,20.41680617331633,NO,28.39,49.83,17.0,1.0,10.1338,statline_mc+recal_10_4b,4.1701076014980325,44.2826699189649,0.0,0.0,0.0,0.0,0.0,0.0,10.7395,7.18475,97.27044218479034,0.71525,22.05579421847904,-1.6389880451627017,19.9,42.5,96.37931034482756,36.65368807889183,26.207443127855036,,classic,True,28.7,dk_classic_wk1_early_13Sep2026,1,early,14.018544218479036
00-0038542,Bijan Robinson,RB,ATL,7700,44069776,29.4121,29.4121,0.8862878493658852,0.7630899141690509,19.891932772486328,PIT,17.17,40.78,17.0,1.0,8.7583,statline_mc+recal_10_4b,7.408114329908197,37.55315614441624,0.0,0.0,0.0,20.11725,66.75981245365075,0.32825,6.217,4.70775,30.259521572474117,0.1405,17.89918340261249,1.992749369873838,23.2,34.0,70.24236480806948,22.8748255574626,4.739809015093841,,classic,True,31.3,dk_classic_wk1_early_13Sep2026,1,early,12.514433402612488
00-0033106,Jared Goff,QB,DET,6000,44069723,18.03,18.03,0.8589160712997042,1.2617427293686287,19.53969056673596,NO,28.39,49.83,17.0,1.0,8.1973,statline_mc+recal_10_4b,5.376985984961141,35.74674727532698,37.40625,317.4115246895377,2.3115,2.04225,7.940195955871235,0.08125,0.0,0.0,0.0,0.0,23.81523058316863,-4.275540016432672,19.3,10.5,92.73809523809524,12.480140427465216,15.704480863387449,,classic,True,16.44,dk_classic_wk1_early_13Sep2026,1,early,23.223980583168633
00-0034857,Josh Allen,QB,BUF,7000,44069719,24.2459,24.2459,0.7862452190228766,1.0137496180661647,19.32530435846844,HOU,22.81,44.5,16.0,1.0,7.9591,statline_mc+recal_10_4b,8.394506756044201,32.72454146330466,32.41925,205.19442899906983,1.3635,5.354,20.825451995051715,0.3555,0.0,0.0,0.0,0.0,17.315072359467965,2.0102319990004744,23.3,7.4,75.29784976005907,7.278467255991915,4.518654430173645,,classic,True,38.66,dk_classic_wk1_early_13Sep2026,1,early,17.877322359467964
00-0036900,Ja'Marr Chase,WR,CIN,7800,44069944,15.2739,15.2739,1.022361164037218,1.202633260187217,18.779639401018017,TB,27.06,50.44,16.0,1.0,9.1783,statline_mc+recal_10_4b,6.535278860588454,37.41987896976725,0.0,0.0,0.0,0.066,0.6456104553117819,0.00325,8.17,5.421,74.53798874159514,0.4485,16.29685991969069,2.482779481327327,21.0,53.0,96.52183195224092,42.4746312238422,26.42808005234981,,classic,True,3.2,dk_classic_wk1_early_13Sep2026,1,early,10.228859919690692
00-0040743,Tyler Shough,QB,NO,5600,44069726,17.6257,17.6257,1.1180630728151837,0.9528624204883198,18.77770641516894,DET,21.44,49.83,11.0,1.0,8.3363,statline_mc+recal_10_4b,4.030457117955384,36.33429679485249,35.88775,279.87344697003385,1.32075,10.67225,47.46058717781448,0.5405,0.0,0.0,0.0,0.0,24.5007465965828,-5.723040181413861,15.6,4.9,77.34426910299003,8.028654926589878,5.229873379143013,,classic,True,29.2,dk_classic_wk1_early_13Sep2026,1,early,24.466996596582803
00-0034855,Baker Mayfield,QB,TB,5900,44069724,15.68,15.68,1.129898246373674,1.0395266798144496,18.417148864788096,CIN,23.39,50.44,17.0,1.0,8.1426,statline_mc+recal_10_4b,5.240460733373146,33.638935839601,34.471,274.62541440651563,1.92775,3.17575,21.656453130824392,0.13725,0.0,0.0,0.0,0.0,21.881661889343064,-3.464513024554968,17.2,7.7,84.71460871170171,9.957500359957452,8.853739361365548,,classic,True,14.64,dk_classic_wk1_early_13Sep2026,1,early,21.685161889343064
00-0036223,Jonathan Taylor,RB,IND,7300,44069778,17.0385,17.0385,1.0528853236196114,1.0048609760839975,18.026770306406377,BAL,22.61,48.17,17.0,1.0,9.1424,statline_mc+recal_10_4b,4.597868910633669,38.06925047402474,0.0,0.0,0.0,12.8985,67.01696153435478,0.687,3.139,2.501,21.27071823968731,0.10775,16.73551797740421,1.291252329002166,22.3,29.8,82.96678652594875,21.686190744886165,15.070850586842054,,classic,True,26.1,dk_classic_wk1_early_13Sep2026,1,early,13.597267977404211
00-0036973,Travis Etienne Jr.,RB,NO,5900,44069792,21.3493,21.3493,0.8820023837902266,0.9528624204883198,17.942563828691377,DET,21.44,49.83,17.0,1.0,11.1585,statline_mc+recal_10_4b,0.0,48.30699514858511,0.0,0.0,0.0,43.29975,159.3962488188342,1.031,2.5245,1.83,11.962483947920198,0.11125,27.089123276675444,-9.146559447984068,15.7,33.0,78.99551695152704,28.71647313426791,10.503808930523364,,classic,True,14.8,dk_classic_wk1_early_13Sep2026,1,early,23.98937327667544
00-0039064,Zay Flowers,WR,BAL,6400,44069954,13.3069,13.3069,1.1739282612668898,1.1359684453209633,17.745402500330385,IND,25.56,48.17,17.0,1.0,10.0982,statline_mc+recal_10_4b,2.7498287125891903,39.70172711893037,0.0,0.0,0.0,0.211,1.8240788260616,0.0095,7.59475,5.3235,100.16172578032746,0.465,19.237830460638907,-1.4924279603085218,15.0,15.4,90.88158246458164,32.28028145936751,18.965996190638005,,classic,True,29.0,dk_classic_wk1_early_13Sep2026,1,early,13.045580460638906
00-0037239,Chris Olave,WR,NO,6700,44069950,15.7546,15.7546,1.1600139047999032,0.9528624204883198,17.414074104340017,DET,21.44,49.83,16.0,1.0,9.706,statline_mc+recal_10_4b,3.702271350350866,38.09186462649917,0.0,0.0,0.0,0.0,0.0,0.0,9.937,6.326,82.15494237848303,0.585,18.7372442378483,-1.3231701335082846,17.4,9.5,81.1355252606255,23.910442490758623,10.690443579921238,,classic,True,31.2,dk_classic_wk1_early_13Sep2026,1,early,11.725494237848302
00-0039918,Caleb Williams,QB,CHI,6300,44069722,18.5317,18.5317,0.8475138918957928,1.1084136551762451,17.408579614094805,CAR,24.94,46.94,17.0,1.0,7.9306,statline_mc+recal_10_4b,6.64048464006746,30.2532556461372,35.029,229.87631283915263,1.58175,2.597,11.67445602336186,0.09775,0.0,0.0,0.0,0.0,17.197498115902295,0.2110814981925095,19.8,6.7,80.41136028054632,5.240164051924815,6.510817396969781,,classic,True,37.26,dk_classic_wk1_early_13Sep2026,1,early,17.275998115902294
00-0032764,Derrick Henry,RB,BAL,6700,44069784,16.4465,16.4465,0.907715177244178,1.1359684453209633,16.958593326282777,IND,25.56,48.17,17.0,1.0,9.7348,statline_mc+recal_10_4b,2.2998634309271107,37.597738645615664,0.0,0.0,0.0,17.44325,92.4551515903109,0.85775,1.089,0.804,6.667840522389792,0.02825,16.850049211270075,0.1085441150127017,18.0,19.6,89.33272625385263,22.34264000399889,26.88273467450967,,classic,True,38.3,dk_classic_wk1_early_13Sep2026,1,early,15.22829921127007
00-0035710,Daniel Jones,QB,IND,5400,44069727,15.4862,15.4862,1.0861658367612037,1.0048609760839975,16.902318417817206,BAL,22.61,48.17,13.0,1.0,8.0907,statline_mc+recal_10_4b,3.951091590527082,31.63669643637812,35.03725,303.9915442737029,1.865,1.7055,7.328737990761174,0.118,0.0,0.0,0.0,0.0,21.46853557002424,-4.566217152207031,18.7,,76.23592654115909,2.367614435755086,4.831803248914819,,classic,True,10.04,dk_classic_wk1_early_13Sep2026,1,early,21.060535570024232
00-0038597,Chase Brown,RB,CIN,7100,44069782,13.8524,13.8524,1.0046738358934528,1.202633260187217,16.73724365001081,TB,27.06,50.44,17.0,1.0,8.7305,statline_mc+recal_10_4b,4.728717166893579,33.79248964263098,0.0,0.0,0.0,11.737,61.04088399215332,0.403,3.638,2.81325,22.966422029867665,0.17925,15.3109806022021,1.4262630478087104,17.2,9.5,92.53327573861336,19.23958454315525,35.96129750870998,,classic,True,18.8,dk_classic_wk1_early_13Sep2026,1,early,11.8942306022021
00-0036971,Trevor Lawrence,QB,JAX,5800,44069725,18.7491,18.7491,0.8166269755358303,1.0853031860226106,16.61711193255917,CLE,24.42,40.11,17.0,1.0,8.0196,statline_mc+recal_10_4b,5.107886007834465,30.60416564782095,32.84275,207.76360133483027,1.4845,6.056,23.98482451374577,0.38275,0.0,0.0,0.0,0.0,18.418026504767788,-1.8009145722086188,21.0,11.2,72.56759874492433,5.647238886654617,3.718038809183856,,classic,True,26.1,dk_classic_wk1_early_13Sep2026,1,early,18.94352650476779
00-0039150,Bryce Young,QB,CAR,5200,44069729,14.2748,14.2748,1.112361983113228,0.9777506180383878,15.525478047110605,CHI,22.0,46.94,16.0,1.0,8.0657,statline_mc+recal_10_4b,3.4606953669490457,30.32620998756832,33.3675,231.0615069831508,1.76175,5.065,22.00542659186178,0.23025,0.0,0.0,0.0,0.0,19.56225293851221,-4.036774891401606,15.4,10.5,69.8938722775932,6.962499524987079,3.0716530377951736,,classic,True,35.44,dk_classic_wk1_early_13Sep2026,1,early,19.87150293851221
00-0037248,James Cook III,RB,BUF,7200,44069780,16.4112,16.4112,0.9093222268350496,1.0137496180661647,15.12821343788456,HOU,22.81,44.5,17.0,1.0,8.0322,statline_mc+recal_10_4b,6.070648638293882,28.78467120891293,0.0,0.0,0.0,10.1575,48.889596721409454,0.33575,2.42,1.894,15.16725221635282,0.081,11.188434893776227,3.939778544108334,18.8,,75.12250552597988,2.287105061970346,7.386440827835584,,classic,True,9.9,dk_classic_wk1_early_13Sep2026,1,early,8.906184893776228
00-0023459,Aaron Rodgers,QB,PIT,5300,44069728,14.3205,14.3205,1.0010103196940177,1.0493041859948335,15.041697049629068,ATL,23.61,40.78,16.0,1.0,7.988,statline_mc+recal_10_4b,3.489335161580976,29.097936901901235,35.1,246.90221614872576,1.748,1.388,5.642366242889422,0.0645,0.0,0.0,0.0,0.0,17.868075270237977,-2.826378220608909,14.1,,70.41989664082688,1.596256968359263,3.189260380537463,,classic,True,12.54,dk_classic_wk1_early_13Sep2026,1,early,17.81932527023797
00-0039361,Bucky Irving,RB,TB,5700,44069796,10.7757,10.7757,1.2885323619611362,1.0395266798144496,14.433604576621784,CIN,23.39,50.44,10.0,1.0,8.9497,statline_mc+recal_10_4b,1.6529606920085391,32.584962430167366,0.0,0.0,0.0,16.41725,77.59763677351333,0.3265,2.78625,2.239,25.27654824469796,0.15925,16.21591850182113,-1.782313925199345,14.3,16.1,84.54694747984185,19.30681444360586,17.399012456664007,,classic,True,21.3,dk_classic_wk1_early_13Sep2026,1,early,13.20191850182113
00-0036554,Nico Collins,WR,HOU,7000,44069948,17.1815,17.1815,0.8598995844089445,0.9639732229660288,14.242066543294236,BUF,21.69,44.5,15.0,1.0,7.5395,statline_mc+recal_10_4b,6.800766397162368,25.30284427181146,0.0,0.0,0.0,0.084,0.5378266857861611,0.00225,5.78375,3.464,42.859861350419,0.24225,9.582268803620517,4.659797739673721,15.1,,72.1219816448365,3.827264151242309,6.291136707735121,,classic,True,21.2,dk_classic_wk1_early_13Sep2026,1,early,5.806768803620518
00-0038117,Wan'Dale Robinson,WR,TEN,4800,44069992,16.0681,16.0681,0.986046222708545,0.8915307908113663,14.125337698612972,NYJ,20.06,39.22,16.0,0.8,8.2963,statline_mc+recal_10_4b,4.314494198404722,28.018191547107502,0.0,0.0,0.0,0.2735,1.3144371020116214,0.0065,8.7755,5.7055,56.74938246433573,0.28575,13.698881956634734,0.4264557419782377,14.2,11.2,56.19736434108527,21.838857622402514,2.46551220429407,,classic,True,8.8,dk_classic_wk1_early_13Sep2026,1,early,7.559881956634736
00-0035261,Tony Pollard,RB,TEN,5600,44069798,12.4328,12.4328,1.2741224839629843,0.8915307908113663,14.12262382780277,NYJ,20.06,39.22,17.0,1.0,9.4251,statline_mc+recal_10_4b,0.650606070771186,33.25954823834336,0.0,0.0,0.0,17.587,89.91864856683308,0.484,2.3215,1.80625,14.610892988025936,0.06,16.334204155485903,-2.2115803276831336,11.6,,62.28931228791134,3.3877337106502248,2.3001907819319243,,classic,True,4.4,dk_classic_wk1_early_13Sep2026,1,early,13.716954155485904
00-0040126,Colston Loveland,TE,CHI,5300,44070238,12.3511,12.3511,1.0311460945818591,1.1084136551762451,14.116545378413544,CAR,24.94,46.94,16.0,1.0,7.7324,statline_mc+recal_10_4b,2.543468734938299,30.32085212467037,0.0,0.0,0.0,0.0,0.0,0.0,7.1805,4.9685,67.21736934182339,0.5065,15.292236934182338,-1.1756915557687933,11.4,7.0,89.74047937271675,24.299524045949177,10.357482935926395,,classic,True,0.0,dk_classic_wk1_early_13Sep2026,1,early,9.760736934182338
00-0037238,Drake London,WR,ATL,6500,44069952,15.8937,15.8937,1.1448763082039513,0.7630899141690509,13.88539125215716,PIT,17.17,40.78,12.0,1.0,8.0142,statline_mc+recal_10_4b,5.383721411896076,26.75325922916226,0.0,0.0,0.0,0.0,0.0,0.0,6.83975,4.181,49.17447831982585,0.32525,11.422447831982584,2.462943420174577,18.2,17.2,65.83480352846831,11.96860187327714,4.34622548657151,,classic,True,5.5,dk_classic_wk1_early_13Sep2026,1,early,6.8689478319825845
00-0035640,DK Metcalf,WR,PIT,5400,44069978,11.6961,11.6961,1.092697471452753,1.0493041859948335,13.410476432181325,ATL,23.61,40.78,15.0,1.0,9.2068,statline_mc+recal_10_4b,0.9077798709923756,32.18609360272185,0.0,0.0,0.0,0.1645,1.2020106490763665,0.00825,8.415,5.06225,77.26221622020472,0.51025,16.69717268692811,-3.2866962547467846,12.5,6.7,77.8164483649648,18.022799049886427,8.794358194594356,,classic,True,8.0,dk_classic_wk1_early_13Sep2026,1,early,10.957422686928108
00-0037240,Jameson Williams,WR,DET,6000,44069962,11.6223,11.6223,0.9025218576525974,1.2617427293686287,13.23493191406036,NO,28.39,49.83,17.0,1.0,9.0385,statline_mc+recal_10_4b,1.832165625916485,30.136412842117103,0.0,0.0,0.0,0.11375,0.6958093820493935,0.00475,6.17725,3.90075,70.07519129771147,0.4095,14.084600067976089,-0.8496681539157258,13.6,,91.08045977011491,6.115850081256787,19.18917593425349,,classic,True,8.5,dk_classic_wk1_early_13Sep2026,1,early,9.562600067976087
00-0037740,Garrett Wilson,WR,NYJ,5800,44069964,13.4104,13.4104,1.156153053142855,0.8519763339907226,13.209484491601156,TEN,19.17,39.22,7.0,1.0,7.5151,statline_mc+recal_10_4b,6.036790689841603,24.166978372238688,0.0,0.0,0.0,0.0,0.0,0.0,5.43675,3.3095,38.3951901406464,0.30175,9.21476901406464,3.9947154775365146,14.2,37.5,64.08705337253853,15.055027511273863,3.92159685369164,,classic,True,13.9,dk_classic_wk1_early_13Sep2026,1,early,5.6500190140646405
00-0040124,Tetairoa McMillan,WR,CAR,6100,44069960,11.4041,11.4041,1.1764129677788515,0.9777506180383878,13.117475386147152,CHI,22.0,46.94,17.0,1.0,8.5229,statline_mc+recal_10_4b,3.173814220109217,28.28594852131247,0.0,0.0,0.0,0.0,0.0,0.0,6.14475,3.567,58.92913554631327,0.38175,12.250413554631326,0.8670618315158265,12.9,24.6,74.88648311503164,16.45946097903156,7.402068621395809,,classic,True,11.5,dk_classic_wk1_early_13Sep2026,1,early,8.183413554631327
00-0036275,D'Andre Swift,RB,CHI,6100,44069788,10.6898,10.6898,1.0994897617548982,1.1084136551762451,13.027557682696768,CAR,24.94,46.94,16.0,1.0,8.5346,statline_mc+recal_10_4b,2.1765008030214683,29.266573711706027,0.0,0.0,0.0,10.94675,62.25216171144928,0.4835,1.97825,1.43925,14.298685204575513,0.0675,12.935084691602478,0.09247299109429,14.7,,80.45546527194045,3.0012381300914166,11.99464765160639,,classic,True,35.4,dk_classic_wk1_early_13Sep2026,1,early,10.96108469160248
00-0040676,Cam Ward,QB,TEN,5100,44069731,11.8787,11.8787,1.2237136465324383,0.8915307908113663,12.959416672952344,NYJ,20.06,39.22,17.0,1.0,7.7687,statline_mc+recal_10_4b,3.908456982568951,24.612039611811745,32.5935,210.48475473772723,1.09625,2.44675,10.872248042474936,0.11175,0.0,0.0,0.0,0.0,14.368614993756582,-1.4091983208042382,11.8,7.0,53.93087855297158,1.6058284013122468,0.9821630241905678,,classic,True,11.7,dk_classic_wk1_early_13Sep2026,1,early,14.562114993756584
00-0038606,Parker Washington,WR,JAX,5600,44069968,13.6305,13.6305,0.8744255609404136,1.0853031860226106,12.935534366845353,CLE,24.42,40.11,16.0,1.0,8.2927,statline_mc+recal_10_4b,3.4068789974806823,27.885246320644303,0.0,0.0,0.0,0.3615,1.7214644706656457,0.013,6.84525,4.18325,56.24498808984278,0.32225,12.474395256050842,0.4611391107945088,12.8,,76.8859484986189,5.632820350652427,8.325933114209173,,classic,True,19.3,dk_classic_wk1_early_13Sep2026,1,early,7.808145256050842
00-0039163,C.J. Stroud,QB,HOU,5200,44069730,16.3671,16.3671,0.8030598253590244,0.9639732229660288,12.67025263416853,BUF,21.69,44.5,14.0,1.0,7.6961,statline_mc+recal_10_4b,4.065121262676503,23.11150685745512,33.3885,186.9586993566773,1.1565,3.20375,10.30365583503068,0.09025,0.0,0.0,0.0,0.0,13.11396355777016,-0.4437109236016283,15.0,6.0,61.53700627537837,1.975237613411344,1.6909607614870432,,classic,True,18.46,dk_classic_wk1_early_13Sep2026,1,early,13.67621355777016
00-0036410,Tee Higgins,WR,CIN,6300,44069956,10.2664,10.2664,1.022361164037218,1.202633260187217,12.622801354041192,TB,27.06,50.44,15.0,0.8,8.0843,statline_mc+recal_10_4b,4.178797143044445,26.092342087024385,0.0,0.0,0.0,0.0,0.0,0.0,4.38675,2.65175,45.423238801082064,0.4015,9.948073880108208,2.6747274739329843,14.3,11.6,77.50135658914728,11.401311826300512,8.63285774691144,,classic,True,8.9,dk_classic_wk1_early_13Sep2026,1,early,6.951323880108207
00-0038120,Breece Hall,RB,NYJ,6200,44069786,15.1497,15.1497,0.9749434184623214,0.8519763339907226,12.583802397253008,TEN,19.17,39.22,16.0,1.0,7.4547,statline_mc+recal_10_4b,4.929275249687212,24.46389557211422,0.0,0.0,0.0,12.7375,46.61364792898014,0.22575,1.98475,1.49575,11.078693521766905,0.0475,9.239734145074705,3.344068252178303,13.9,11.6,59.56025652999595,5.369841867028814,1.794804478119725,,classic,True,22.8,dk_classic_wk1_early_13Sep2026,1,early,7.408734145074705
00-0036970,Kyle Pitts Sr.,TE,ATL,4700,44070242,13.1912,13.1912,1.2487882561152244,0.7630899141690509,12.570358291622778,PIT,17.17,40.78,17.0,1.0,7.4385,statline_mc+recal_10_4b,2.602829835173339,26.765253162855863,0.0,0.0,0.0,0.0,0.0,0.0,7.7495,5.6135,58.71396497149361,0.3705,14.173896497149364,-1.6035382055265843,12.6,,70.76583801122695,4.683173363594278,3.3924550853850897,,classic,True,0.0,dk_classic_wk1_early_13Sep2026,1,early,8.094396497149361
00-0037228,Jaylen Warren,RB,PIT,5400,44069804,12.1359,12.1359,0.9794967256364588,1.0493041859948335,12.473178516761344,ATL,23.61,40.78,16.0,1.0,8.508,statline_mc+recal_10_4b,1.4164193046443536,28.40703842201425,0.0,0.0,0.0,13.06825,59.43732132135306,0.385,3.045,2.5015,20.75635709163879,0.113,14.073117841299185,-1.599939324537841,13.5,9.1,71.29339061673048,11.746239762000917,5.215028969695236,,classic,True,11.3,dk_classic_wk1_early_13Sep2026,1,early,11.007367841299185
00-0036919,Kenny Gainwell,RB,TB,5200,44069808,9.0128,9.0128,1.2885323619611362,1.0395266798144496,12.072257865958742,CIN,23.39,50.44,17.0,1.0,8.6401,statline_mc+recal_10_4b,1.267152169524579,27.40046070652365,0.0,0.0,0.0,6.51525,38.26130190137293,0.30925,4.53325,3.73275,34.86718760712005,0.1775,14.406848950849296,-2.3345910848905547,12.8,,79.54694747984185,3.651631732214826,11.04378685984026,,classic,True,2.8,dk_classic_wk1_early_13Sep2026,1,early,10.233348950849297
00-0036139,Rico Dowdle,RB,PIT,5200,44069806,11.7363,11.7363,0.9794967256364588,1.0493041859948335,12.062404314042857,ATL,23.61,40.78,17.0,1.0,8.02,statline_mc+recal_10_4b,2.56853561224502,26.068710502980224,0.0,0.0,0.0,10.003,45.29400411627381,0.2735,3.64825,2.81325,22.684501534268414,0.1025,12.267850565054225,-0.2054462510113683,12.7,7.0,70.81146290588711,11.39273553903822,4.991482867390932,,classic,True,4.1,dk_classic_wk1_early_13Sep2026,1,early,9.053850565054223
00-0039919,Rome Odunze,WR,CHI,5400,44069976,12.5376,12.5376,0.8635310785418118,1.1084136551762451,12.000342380696155,CAR,24.94,46.94,12.0,1.0,7.6384,statline_mc+recal_10_4b,4.36196493868197,23.52974031739249,0.0,0.0,0.0,0.0,0.0,0.0,5.9915,3.155,42.20417663887778,0.3165,9.581667663887778,2.418674716808379,11.8,,83.15353826962486,4.378112510591849,12.037862207656964,,classic,True,7.2,dk_classic_wk1_early_13Sep2026,1,early,6.119417663887779
00-0037664,Alec Pierce,WR,IND,5700,44069966,10.2172,10.2172,1.1683854544325134,1.0048609760839975,11.99566219923934,BAL,22.61,48.17,15.0,1.0,9.1707,statline_mc+recal_10_4b,0.5121304773812745,29.702257447501477,0.0,0.0,0.0,0.0,0.0,0.0,5.91525,3.41325,73.34815614228576,0.40425,13.819315614228575,-1.8236534149892376,12.6,,76.34491668894233,3.648129997531254,8.065129067081674,,classic,True,10.1,dk_classic_wk1_early_13Sep2026,1,early,9.760315614228576
00-0040735,Luther Burden III,WR,CHI,5500,44069972,12.1091,12.1091,0.8635310785418118,1.1084136551762451,11.590223158979066,CAR,24.94,46.94,15.0,0.8,7.5673,statline_mc+recal_10_4b,4.66759266572196,21.74720147459948,0.0,0.0,0.0,0.42075,2.406367048636357,0.01125,4.13875,2.96325,38.38700817643996,0.176,8.441587522507632,3.1486356364714343,8.6,,69.69806201550388,3.430772559671946,5.4551398905952695,,classic,True,10.5,dk_classic_wk1_early_13Sep2026,1,early,5.2028375225076315
00-0030565,Geno Smith,QB,NYJ,4600,44069737,11.5869,11.5869,1.1685068918236272,0.8519763339907226,11.53521674132729,TEN,19.17,39.22,15.0,1.0,7.788,statline_mc+recal_10_4b,2.1327432835216484,23.454246509914647,31.824,216.41305706411143,1.354,1.1,3.848978811269047,0.03875,0.0,0.0,0.0,0.0,14.160170163691362,-2.6249534223640723,13.0,,48.12523071244002,0.4955937059101302,0.6487634558913927,,classic,True,9.3,dk_classic_wk1_early_13Sep2026,1,early,14.689920163691363
00-0040128,Tyler Warren,TE,IND,4900,44070240,13.7097,13.7097,0.8210240890364352,1.0048609760839975,11.310716617233949,BAL,22.61,48.17,17.0,1.0,6.6521,statline_mc+recal_10_4b,3.760305478916064,21.815141094999383,0.0,0.0,0.0,0.0,0.0,0.0,6.7475,4.586,39.90932811295164,0.25775,10.360182811295164,0.9505338059387842,11.1,17.5,81.39089370043659,14.094904215144576,6.337961261127864,,classic,True,10.3,dk_classic_wk1_early_13Sep2026,1,early,5.537432811295164
00-0035685,David Montgomery,RB,HOU,6000,44069790,10.766,10.766,1.089311781012709,0.9639732229660288,11.305048392749123,BUF,21.69,44.5,17.0,1.0,8.4344,statline_mc+recal_10_4b,1.084189160398328,25.914144397547357,0.0,0.0,0.0,12.64325,59.27864027954404,0.54975,1.2675,1.00325,8.048708823690998,0.03775,11.727484910323502,-0.4224365175743774,10.1,,65.489243796893,1.4976085576870053,3.076814881784104,,classic,True,28.9,dk_classic_wk1_early_13Sep2026,1,early,10.257734910323503
00-0038997,Josh Downs,WR,IND,5200,44069982,9.5346,9.5346,1.1683854544325134,1.0048609760839975,11.194264528246467,BAL,22.61,48.17,16.0,1.0,7.8356,statline_mc+recal_10_4b,2.9041604545412274,24.296003866804504,0.0,0.0,0.0,0.41975,2.4714949572429767,0.013,5.578,3.59525,44.52554607246053,0.31325,10.60570410297035,0.5885604252761176,8.6,,75.58629599928717,2.2520613766211404,7.713136917801083,,classic,True,5.7,dk_classic_wk1_early_13Sep2026,1,early,6.657204102970351
00-0034827,DJ Moore,WR,BUF,5600,44069970,13.0802,13.0802,0.8426977700953626,1.0137496180661647,11.17425230178473,HOU,22.81,44.5,17.0,1.0,7.5932,statline_mc+recal_10_4b,3.7216957285152144,21.950053196245065,0.0,0.0,0.0,0.14125,0.6475132934327362,0.00625,5.8395,3.498,39.7503917813371,0.29025,9.579540507476985,1.5947117943077451,10.8,,71.73073153345808,1.22635909251809,6.1480014320276215,,classic,True,24.0,dk_classic_wk1_early_13Sep2026,1,early,5.818790507476984
00-0040129,Emeka Egbuka,WR,TB,6200,44069958,13.0635,13.0635,0.8216351041247322,1.0395266798144496,11.157677625766084,CIN,23.39,50.44,17.0,1.0,6.7613,statline_mc+recal_10_4b,5.376879438491097,19.443291155201884,0.0,0.0,0.0,0.0,0.0,0.0,4.938,2.5935,30.712918792729955,0.20575,7.061541879272995,4.096135746493089,12.0,,79.53573019691704,1.388051838428578,9.73029901569628,,classic,True,11.3,dk_classic_wk1_early_13Sep2026,1,early,4.305791879272996
00-0034960,Jakobi Meyers,WR,JAX,5000,44069988,11.6747,11.6747,0.8744255609404136,1.0853031860226106,11.07946774178267,CLE,24.42,40.11,16.0,1.0,7.444,statline_mc+recal_10_4b,4.067693850906039,21.0983592144654,0.0,0.0,0.0,0.59525,3.249314285883047,0.0205,5.21425,3.4595,38.04067057141189,0.1905,9.107248485729492,1.9722192560531775,10.5,,73.12732780896373,3.707591418618818,6.674403124186787,,classic,True,12.2,dk_classic_wk1_early_13Sep2026,1,early,5.394998485729493
00-0040663,Harold Fannin Jr.,TE,CLE,4200,44070248,14.2377,14.2377,1.1112136377475887,0.6973139635010138,11.032267425360777,JAX,15.69,40.11,16.0,1.0,6.2118,statline_mc+recal_10_4b,4.959444006944253,19.40922524530992,0.0,0.0,0.0,0.0,0.0,0.0,5.60325,3.73775,29.61123931186188,0.2395,8.259873931186187,2.7723934941745902,11.9,28.4,65.37779559832487,12.592449405408694,2.470968556478478,,classic,True,4.1,dk_classic_wk1_early_13Sep2026,1,early,4.398123931186188
