player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available
00-0034855,Baker Mayfield,QB,TB,5600,44157234,13.6915,13.6915,1.0945941123996432,1.1175723148217356,16.74863551874699,CLE,24.92,41.5,1.0,1.0,8.0875,statline_mc+recal_10_4b,4.6364079237708715,31.544497611448943,31.8925,277.6452487209422,1.367,3.5535,19.536986049925087,0.194,0.0,0.0,0.0,0.0,19.9182585538302,-3.169623035083209,14.6,13.7,79.78370098039217,6.674381227948095,5.127926126730814,,classic,True
00-0039150,Bryce Young,QB,CAR,5400,44157236,16.8984,16.8984,0.9431864406779662,1.0314672247552132,16.43986136846081,ATL,23.0,43.5,1.0,1.0,8.0968,statline_mc+recal_10_4b,3.851521161742446,31.714272930894605,35.016,287.27356540635077,1.82275,2.04375,8.716721290965472,0.089,0.0,0.0,0.0,0.0,20.424114745350575,-3.9842533768897646,35.4,12.3,74.9248581011352,12.80888085593751,3.624227303715719,,classic,True
00-0034844,Saquon Barkley,RB,PHI,7000,44157289,15.0961,15.0961,1.0049239876227634,1.0462665371103967,15.872312253234181,TEN,23.33,39.5,1.0,1.0,8.3515,statline_mc+recal_10_4b,5.881485515741067,31.31653042482604,0.0,0.0,0.0,12.7205,59.480260920297894,0.3505,2.479,1.83125,14.64043423220465,0.07325,12.289069515250254,3.5832427379839267,9.0,18.6,75.22058823529412,11.559079271065722,6.693150775212209,,classic,True
00-0039163,C.J. Stroud,QB,HOU,5500,44157235,15.6527,15.6527,0.9329099018733272,1.076313625831527,15.716907478114312,CIN,24.0,45.5,1.0,1.0,7.9723,statline_mc+recal_10_4b,4.282764129984761,29.617993835600576,35.55575,255.62977672776373,1.6625,1.91225,8.305939001035545,0.07325,0.0,0.0,0.0,0.0,18.189784969214102,-2.4728774910997906,18.5,14.0,81.65957172342621,6.51092288109015,5.863179780091641,,classic,True
00-0039851,Drake Maye,QB,NE,6100,44157232,17.2357,17.2357,0.8653131132917038,1.050302713207265,15.66453187150563,PIT,23.42,41.5,1.0,1.0,7.8251,statline_mc+recal_10_4b,5.929897025130192,27.756239975810104,33.211,193.01721459720622,1.26,3.9405,16.082195589843824,0.142,0.0,0.0,0.0,0.0,14.461908142872632,1.2026237286329984,12.8,9.8,70.19801341589266,1.8067404170118988,2.585733822259911,,classic,True
00-0036900,Ja'Marr Chase,WR,CIN,7600,44157467,15.0548,15.0548,1.069809020723283,0.9641976231407429,15.529186921500512,HOU,21.5,45.5,1.0,1.0,7.5235,statline_mc+recal_10_4b,8.443597738750352,26.546613515910828,0.0,0.0,0.0,0.0665,0.393176850615558,0.0025,5.3715,3.26275,39.71560720280542,0.255,9.108628405342099,6.4205585161584136,3.2,46.3,80.61282352941177,12.832177076832341,7.391842684190491,,classic,True
00-0038597,Chase Brown,RB,CIN,6900,44157291,18.0425,18.0425,0.8904076415982779,0.9641976231407429,15.490038285473094,HOU,21.5,45.5,1.0,1.0,7.8843,statline_mc+recal_10_4b,6.209812766873197,28.888021323016076,0.0,0.0,0.0,11.489,39.24107036035605,0.33775,4.3435,3.31775,21.73130796511763,0.10325,12.358987832547369,3.1310504529257255,18.8,14.7,81.63824595055414,15.813986538543244,11.995219073068228,,classic,True
00-0036554,Nico Collins,WR,HOU,7000,44157471,14.6767,14.6767,0.9677366924014628,1.076313625831527,15.287104695479355,CIN,24.0,45.5,1.0,1.0,8.8034,statline_mc+recal_10_4b,4.56453249387174,31.093750270872988,0.0,0.0,0.0,0.46525,2.999153083498526,0.01425,7.40325,4.65475,61.39947368386923,0.39875,14.064362676736776,1.2227420187425793,21.2,,86.60343137254901,6.155109730492735,10.514610318300493,,classic,True
00-0039361,Bucky Irving,RB,TB,6100,44157301,13.8976,13.8976,0.9403471007668506,1.1175723148217356,14.605035864283199,CLE,24.92,41.5,1.0,1.0,8.4644,statline_mc+recal_10_4b,3.6786958607925615,29.929905814737715,0.0,0.0,0.0,9.45925,44.01558186947796,0.351,4.716,3.7515,29.504378708278278,0.13675,14.508996057775622,0.09603980650757649,21.3,17.5,81.6277706734868,18.297683676692692,11.983801488286367,,classic,True
00-0036912,DeVonta Smith,WR,PHI,6800,44157473,14.052,14.052,0.985940674522552,1.0462665371103967,14.495478807583096,TEN,23.33,39.5,1.0,1.0,8.1089,statline_mc+recal_10_4b,5.908839963776119,27.81339470589983,0.0,0.0,0.0,0.07375,0.5226938998926577,0.00175,6.132,3.68025,50.20736904305741,0.27475,10.827006294295009,3.668472513288087,8.3,4.9,72.92058823529412,8.686472179813196,4.7015517939441684,,classic,True
00-0037740,Garrett Wilson,WR,NYJ,6000,44157487,15.3451,15.3451,1.0028443722064202,0.922042006129008,14.189027487202086,GB,20.56,44.39,1.0,1.0,8.1596,statline_mc+recal_10_4b,5.380238341050925,27.28951125124052,0.0,0.0,0.0,0.077,0.5571443113202206,0.002,6.6605,4.35825,51.230030611678345,0.2805,11.609467492299856,2.5795599949022296,13.9,54.7,76.28039215686276,21.157753192324705,5.7289263972498805,,classic,True
00-0038120,Breece Hall,RB,NYJ,6200,44157299,15.3122,15.3122,0.9980357863581328,0.922042006129008,14.090743693318991,GB,20.56,44.39,1.0,1.0,8.4873,statline_mc+recal_10_4b,3.812107655911758,28.933000777670166,0.0,0.0,0.0,14.424,59.224130801305904,0.44,2.448,1.869,13.58046713742177,0.06525,12.625209793872768,1.465533899446223,22.8,23.2,75.90792838874681,17.072256330291133,7.124718379287157,,classic,True
00-0040743,Tyler Shough,QB,NO,5300,44157237,18.6935,18.6935,0.903222123104371,0.8310038119440915,14.030967674336864,BAL,18.53,45.67,1.0,1.0,7.8474,statline_mc+recal_10_4b,4.05780891983555,26.26812733960669,40.93675,224.50058376339265,1.4915,2.59475,7.786535978014613,0.07725,0.0,0.0,0.0,0.0,15.585426948337169,-1.5544592740003047,29.2,6.7,68.18208204334364,3.234678403015105,2.2389662117348226,,classic,True
00-0035228,Kyler Murray,QB,MIN,5100,44157238,12.2423,12.2423,1.1863978590544155,0.9641976231407429,14.004228546514934,CHI,21.5,47.5,1.0,1.0,7.9035,statline_mc+recal_10_4b,3.500585603870393,27.09667206004385,31.961,238.9607941177707,1.5215,1.58025,7.693040416892974,0.08475,0.0,0.0,0.0,0.0,16.728235806400125,-2.724007259885191,0.6,,74.03025025799793,0.8124432143916991,3.399881396956438,,classic,True
00-0035685,David Montgomery,RB,HOU,6500,44157293,12.8814,12.8814,0.9988968115162116,1.076313625831527,13.849162725371276,CIN,24.0,45.5,1.0,1.0,8.6885,statline_mc+recal_10_4b,2.1072496159454794,30.387139860840104,0.0,0.0,0.0,13.65025,56.20559991627904,0.61425,2.70375,2.08325,18.408007600241916,0.11025,14.374360751652095,-0.5251980262808189,28.9,9.8,85.54401108269394,17.154174343798225,17.10853937115856,,classic,True
